t,alpha,v,r_cmd,i_cmd
3.240000000e+01,1.466519592e-05,-1.120921506e-02,4.999619259e-01,1.619742972e-08
3.242000000e+01,1.462947911e-05,-1.118191523e-02,4.999620186e-01,1.615798134e-08
3.244000000e+01,1.459384929e-05,-1.115468188e-02,4.999621112e-01,1.611862900e-08
3.246000000e+01,1.455830624e-05,-1.112751486e-02,4.999622034e-01,1.607937228e-08
3.248000000e+01,1.452284976e-05,-1.110041401e-02,4.999622955e-01,1.604021103e-08
3.250000000e+01,1.448747963e-05,-1.107337915e-02,4.999623873e-01,1.600114534e-08
3.252000000e+01,1.445219564e-05,-1.104641015e-02,4.999624789e-01,1.596217478e-08
3.254000000e+01,1.441699759e-05,-1.101950682e-02,4.999625703e-01,1.592329886e-08
3.256000000e+01,1.438188526e-05,-1.099266902e-02,4.999626615e-01,1.588451787e-08
3.258000000e+01,1.434685845e-05,-1.096589658e-02,4.999627524e-01,1.584583117e-08
3.260000000e+01,1.431191694e-05,-1.093918934e-02,4.999628431e-01,1.580723864e-08
3.262000000e+01,1.427706054e-05,-1.091254715e-02,4.999629336e-01,1.576874062e-08
3.264000000e+01,1.424228902e-05,-1.088596985e-02,4.999630239e-01,1.573033662e-08
3.266000000e+01,1.420760219e-05,-1.085945727e-02,4.999631139e-01,1.569202608e-08
3.268000000e+01,1.417299984e-05,-1.083300926e-02,4.999632038e-01,1.565380867e-08
3.270000000e+01,1.413848177e-05,-1.080662567e-02,4.999632934e-01,1.561568437e-08
3.272000000e+01,1.410404776e-05,-1.078030634e-02,4.999633828e-01,1.557765278e-08
3.274000000e+01,1.406969761e-05,-1.075405110e-02,4.999634720e-01,1.553971368e-08
3.276000000e+01,1.403543113e-05,-1.072785981e-02,4.999635609e-01,1.550186680e-08
3.278000000e+01,1.400124810e-05,-1.070173231e-02,4.999636497e-01,1.546411242e-08
3.280000000e+01,1.396714832e-05,-1.067566844e-02,4.999637382e-01,1.542644977e-08
3.282000000e+01,1.393313159e-05,-1.064966805e-02,4.999638265e-01,1.538887857e-08
3.284000000e+01,1.389919771e-05,-1.062373098e-02,4.999639146e-01,1.535139890e-08
3.286000000e+01,1.386534647e-05,-1.059785708e-02,4.999640025e-01,1.531401048e-08
3.288000000e+01,1.383157768e-05,-1.057204620e-02,4.999640902e-01,1.527671351e-08
3.290000000e+01,1.379789113e-05,-1.054629818e-02,4.999641776e-01,1.523950729e-08
3.292000000e+01,1.376428663e-05,-1.052061287e-02,4.999642649e-01,1.520239185e-08
3.294000000e+01,1.373076396e-05,-1.049499011e-02,4.999643519e-01,1.516536667e-08
3.296000000e+01,1.369732294e-05,-1.046942976e-02,4.999644387e-01,1.512843184e-08
3.298000000e+01,1.366396337e-05,-1.044393166e-02,4.999645253e-01,1.509158701e-08
3.300000000e+01,1.363068504e-05,-1.041849566e-02,4.999646117e-01,1.505483196e-08
3.302000000e+01,1.359748776e-05,-1.039312161e-02,4.999646979e-01,1.501816622e-08
3.304000000e+01,1.356437134e-05,-1.036780935e-02,4.999647839e-01,1.498158972e-08
3.306000000e+01,1.353133556e-05,-1.034255875e-02,4.999648697e-01,1.494510238e-08
3.308000000e+01,1.349838025e-05,-1.031736964e-02,4.999649552e-01,1.490870379e-08
3.310000000e+01,1.346550519e-05,-1.029224188e-02,4.999650406e-01,1.487239394e-08
3.312000000e+01,1.343271021e-05,-1.026717531e-02,4.999651257e-01,1.483617243e-08
3.314000000e+01,1.339999509e-05,-1.024216980e-02,4.999652107e-01,1.480003918e-08
3.316000000e+01,1.336735966e-05,-1.021722519e-02,4.999652954e-01,1.476399406e-08
3.318000000e+01,1.333480370e-05,-1.019234133e-02,4.999653799e-01,1.472803678e-08
3.320000000e+01,1.330232704e-05,-1.016751807e-02,4.999654642e-01,1.469216700e-08
3.322000000e+01,1.326992947e-05,-1.014275527e-02,4.999655483e-01,1.465638451e-08
3.324000000e+01,1.323761080e-05,-1.011805278e-02,4.999656322e-01,1.462068903e-08
3.326000000e+01,1.320537085e-05,-1.009341045e-02,4.999657159e-01,1.458508050e-08
3.328000000e+01,1.317320941e-05,-1.006882814e-02,4.999657994e-01,1.454955885e-08
3.330000000e+01,1.314112631e-05,-1.004430569e-02,4.999658827e-01,1.451412365e-08
3.332000000e+01,1.310912134e-05,-1.001984298e-02,4.999659658e-01,1.447877471e-08
3.334000000e+01,1.307719432e-05,-9.995439835e-03,4.999660487e-01,1.444351194e-08
3.336000000e+01,1.304534506e-05,-9.971096128e-03,4.999661314e-01,1.440833501e-08
3.338000000e+01,1.301357336e-05,-9.946811710e-03,4.999662139e-01,1.437324385e-08
3.340000000e+01,1.298187905e-05,-9.922586436e-03,4.999662962e-01,1.433823803e-08
3.342000000e+01,1.295026192e-05,-9.898420162e-03,4.999663783e-01,1.430331735e-08
3.344000000e+01,1.291872180e-05,-9.874312744e-03,4.999664602e-01,1.426848188e-08
3.346000000e+01,1.288725850e-05,-9.850264040e-03,4.999665418e-01,1.423373142e-08
3.348000000e+01,1.285587182e-05,-9.826273906e-03,4.999666233e-01,1.419906560e-08
3.350000000e+01,1.282456158e-05,-9.802342200e-03,4.999667046e-01,1.416448417e-08
3.352000000e+01,1.279332760e-05,-9.778468778e-03,4.999667857e-01,1.412998683e-08
3.354000000e+01,1.276216969e-05,-9.754653500e-03,4.999668666e-01,1.409557353e-08
3.356000000e+01,1.273108767e-05,-9.730896224e-03,4.999669473e-01,1.406124377e-08
3.358000000e+01,1.270008134e-05,-9.707196808e-03,4.999670278e-01,1.402699762e-08
3.360000000e+01,1.266915053e-05,-9.683555111e-03,4.999671081e-01,1.399283509e-08
3.362000000e+01,1.263829505e-05,-9.659970994e-03,4.999671882e-01,1.395875603e-08
3.364000000e+01,1.260751472e-05,-9.636444315e-03,4.999672681e-01,1.392475989e-08
3.366000000e+01,1.257680935e-05,-9.612974935e-03,4.999673478e-01,1.389084653e-08
3.368000000e+01,1.254617877e-05,-9.589562714e-03,4.999674274e-01,1.385701588e-08
3.370000000e+01,1.251562279e-05,-9.566207513e-03,4.999675067e-01,1.382326739e-08
3.372000000e+01,1.248514122e-05,-9.542909193e-03,4.999675858e-01,1.378960092e-08
3.374000000e+01,1.245473389e-05,-9.519667616e-03,4.999676648e-01,1.375601640e-08
3.376000000e+01,1.242440062e-05,-9.496482644e-03,4.999677435e-01,1.372251375e-08
3.378000000e+01,1.239414122e-05,-9.473354137e-03,4.999678221e-01,1.368909285e-08
3.380000000e+01,1.236395552e-05,-9.450281960e-03,4.999679004e-01,1.365575326e-08
3.382000000e+01,1.233384334e-05,-9.427265975e-03,4.999679786e-01,1.362249508e-08
3.384000000e+01,1.230380450e-05,-9.404306045e-03,4.999680566e-01,1.358931773e-08
3.386000000e+01,1.227383881e-05,-9.381402033e-03,4.999681344e-01,1.355622115e-08
3.388000000e+01,1.224394611e-05,-9.358553804e-03,4.999682120e-01,1.352320519e-08
3.390000000e+01,1.221412620e-05,-9.335761221e-03,4.999682894e-01,1.349026960e-08
3.392000000e+01,1.218437893e-05,-9.313024149e-03,4.999683667e-01,1.345741421e-08
3.394000000e+01,1.215470410e-05,-9.290342453e-03,4.999684437e-01,1.342463890e-08
3.396000000e+01,1.212510155e-05,-9.267715997e-03,4.999685206e-01,1.339194353e-08
3.398000000e+01,1.209557109e-05,-9.245144648e-03,4.999685972e-01,1.335932795e-08
3.400000000e+01,1.206611255e-05,-9.222628271e-03,4.999686737e-01,1.332679155e-08
3.402000000e+01,1.203672576e-05,-9.200166732e-03,4.999687500e-01,1.329433442e-08
3.404000000e+01,1.200741054e-05,-9.177759898e-03,4.999688261e-01,1.326195632e-08
3.406000000e+01,1.197816671e-05,-9.155407635e-03,4.999689020e-01,1.322965688e-08
3.408000000e+01,1.194899411e-05,-9.133109811e-03,4.999689778e-01,1.319743623e-08
3.410000000e+01,1.191989256e-05,-9.110866292e-03,4.999690533e-01,1.316529386e-08
3.412000000e+01,1.189086188e-05,-9.088676948e-03,4.999691287e-01,1.313323027e-08
3.414000000e+01,1.186190191e-05,-9.066541645e-03,4.999692039e-01,1.310124478e-08
3.416000000e+01,1.183301247e-05,-9.044460252e-03,4.999692789e-01,1.306933700e-08
3.418000000e+01,1.180419339e-05,-9.022432638e-03,4.999693537e-01,1.303750701e-08
3.420000000e+01,1.177544450e-05,-9.000458672e-03,4.999694284e-01,1.300575439e-08
3.422000000e+01,1.174676562e-05,-8.978538223e-03,4.999695028e-01,1.297407903e-08
3.424000000e+01,1.171815660e-05,-8.956671161e-03,4.999695771e-01,1.294248087e-08
3.426000000e+01,1.168961724e-05,-8.934857355e-03,4.999696512e-01,1.291095945e-08
3.428000000e+01,1.166114740e-05,-8.913096677e-03,4.999697251e-01,1.287951502e-08
3.430000000e+01,1.163274689e-05,-8.891388997e-03,4.999697988e-01,1.284814741e-08
3.432000000e+01,1.160441555e-05,-8.869734185e-03,4.999698724e-01,1.281685591e-08
3.434000000e+01,1.157615322e-05,-8.848132113e-03,4.999699458e-01,1.278564088e-08
3.436000000e+01,1.154795971e-05,-8.826582652e-03,4.999700190e-01,1.275450176e-08
3.438000000e+01,1.151983487e-05,-8.805085675e-03,4.999700920e-01,1.272343838e-08
3.440000000e+01,1.149177853e-05,-8.783641054e-03,4.999701648e-01,1.269245067e-08
3.442000000e+01,1.146379052e-05,-8.762248660e-03,4.999702375e-01,1.266153838e-08
3.444000000e+01,1.143587067e-05,-8.740908367e-03,4.999703100e-01,1.263070142e-08
3.446000000e+01,1.140801882e-05,-8.719620048e-03,4.999703823e-01,1.259993946e-08
3.448000000e+01,1.138023480e-05,-8.698383576e-03,4.999704544e-01,1.256925262e-08
3.450000000e+01,1.135251845e-05,-8.677198825e-03,4.999705264e-01,1.253864061e-08
3.452000000e+01,1.132486961e-05,-8.656065670e-03,4.999705981e-01,1.250810306e-08
3.454000000e+01,1.129728810e-05,-8.634983984e-03,4.999706698e-01,1.247763979e-08
3.456000000e+01,1.126977377e-05,-8.613953641e-03,4.999707412e-01,1.244725059e-08
3.458000000e+01,1.124232644e-05,-8.592974518e-03,4.999708124e-01,1.241693547e-08
3.460000000e+01,1.121494597e-05,-8.572046489e-03,4.999708835e-01,1.238669414e-08
3.462000000e+01,1.118763217e-05,-8.551169430e-03,4.999709544e-01,1.235652657e-08
3.464000000e+01,1.116038491e-05,-8.530343217e-03,4.999710252e-01,1.232643244e-08
3.466000000e+01,1.113320400e-05,-8.509567725e-03,4.999710958e-01,1.229641187e-08
3.468000000e+01,1.110608929e-05,-8.488842832e-03,4.999711661e-01,1.226646430e-08
3.470000000e+01,1.107904061e-05,-8.468168414e-03,4.999712364e-01,1.223658962e-08
3.472000000e+01,1.105205782e-05,-8.447544348e-03,4.999713064e-01,1.220678759e-08
3.474000000e+01,1.102514074e-05,-8.426970511e-03,4.999713763e-01,1.217705822e-08
3.476000000e+01,1.099828921e-05,-8.406446782e-03,4.999714460e-01,1.214740111e-08
3.478000000e+01,1.097150308e-05,-8.385973038e-03,4.999715156e-01,1.211781619e-08
3.480000000e+01,1.094478219e-05,-8.365549157e-03,4.999715849e-01,1.208830341e-08
3.482000000e+01,1.091812638e-05,-8.345175019e-03,4.999716541e-01,1.205886245e-08
3.484000000e+01,1.089153549e-05,-8.324850501e-03,4.999717232e-01,1.202949334e-08
3.486000000e+01,1.086500936e-05,-8.304575483e-03,4.999717920e-01,1.200019594e-08
3.488000000e+01,1.083854783e-05,-8.284349844e-03,4.999718607e-01,1.197096970e-08
3.490000000e+01,1.081215075e-05,-8.264173465e-03,4.999719293e-01,1.194181476e-08
3.492000000e+01,1.078581796e-05,-8.244046225e-03,4.999719976e-01,1.191273066e-08
3.494000000e+01,1.075954930e-05,-8.223968004e-03,4.999720658e-01,1.188371727e-08
3.496000000e+01,1.073334462e-05,-8.203938684e-03,4.999721339e-01,1.185477473e-08
3.498000000e+01,1.070720376e-05,-8.183958144e-03,4.999722017e-01,1.182590241e-08
3.500000000e+01,1.068112656e-05,-8.164026267e-03,4.999722694e-01,1.179710059e-08
3.502000000e+01,1.065511288e-05,-8.144142934e-03,4.999723370e-01,1.176836902e-08
3.504000000e+01,1.062916255e-05,-8.124308026e-03,4.999724044e-01,1.173970747e-08
3.506000000e+01,1.060327542e-05,-8.104521425e-03,4.999724716e-01,1.171111558e-08
3.508000000e+01,1.057745134e-05,-8.084783015e-03,4.999725386e-01,1.168259350e-08
3.510000000e+01,1.055169016e-05,-8.065092677e-03,4.999726055e-01,1.165414085e-08
3.512000000e+01,1.052599171e-05,-8.045450294e-03,4.999726722e-01,1.162575737e-08
3.514000000e+01,1.050035586e-05,-8.025855750e-03,4.999727388e-01,1.159744304e-08
3.516000000e+01,1.047478244e-05,-8.006308929e-03,4.999728052e-01,1.156919765e-08
3.518000000e+01,1.044927130e-05,-7.986809713e-03,4.999728714e-01,1.154102088e-08
3.520000000e+01,1.042382230e-05,-7.967357987e-03,4.999729375e-01,1.151291285e-08
3.522000000e+01,1.039843527e-05,-7.947953635e-03,4.999730034e-01,1.148487333e-08
3.524000000e+01,1.037311008e-05,-7.928596543e-03,4.999730691e-01,1.145690227e-08
3.526000000e+01,1.034784656e-05,-7.909286594e-03,4.999731347e-01,1.142899938e-08
3.528000000e+01,1.032264457e-05,-7.890023674e-03,4.999732001e-01,1.140116446e-08
3.530000000e+01,1.029750397e-05,-7.870807669e-03,4.999732654e-01,1.137339709e-08
3.532000000e+01,1.027242459e-05,-7.851638464e-03,4.999733305e-01,1.134569740e-08
3.534000000e+01,1.024740629e-05,-7.832515945e-03,4.999733955e-01,1.131806527e-08
3.536000000e+01,1.022244892e-05,-7.813439999e-03,4.999734603e-01,1.129050020e-08
3.538000000e+01,1.019755234e-05,-7.794410512e-03,4.999735249e-01,1.126300223e-08
3.540000000e+01,1.017271639e-05,-7.775427370e-03,4.999735894e-01,1.123557133e-08
3.542000000e+01,1.014794093e-05,-7.756490462e-03,4.999736537e-01,1.120820735e-08
3.544000000e+01,1.012322581e-05,-7.737599675e-03,4.999737179e-01,1.118091016e-08
3.546000000e+01,1.009857088e-05,-7.718754895e-03,4.999737819e-01,1.115367933e-08
3.548000000e+01,1.007397600e-05,-7.699956012e-03,4.999738457e-01,1.112651474e-08
3.550000000e+01,1.004944102e-05,-7.681202913e-03,4.999739094e-01,1.109941635e-08
3.552000000e+01,1.002496579e-05,-7.662495487e-03,4.999739730e-01,1.107238388e-08
3.554000000e+01,1.000055018e-05,-7.643833622e-03,4.999740364e-01,1.104541719e-08
3.556000000e+01,9.976194025e-06,-7.625217208e-03,4.999740996e-01,1.101851631e-08
3.558000000e+01,9.951897191e-06,-7.606646134e-03,4.999741627e-01,1.099168090e-08
3.560000000e+01,9.927659531e-06,-7.588120289e-03,4.999742256e-01,1.096491075e-08
3.562000000e+01,9.903480902e-06,-7.569639564e-03,4.999742884e-01,1.093820597e-08
3.564000000e+01,9.879361159e-06,-7.551203848e-03,4.999743510e-01,1.091156613e-08
3.566000000e+01,9.855300159e-06,-7.532813032e-03,4.999744135e-01,1.088499131e-08
3.568000000e+01,9.831297760e-06,-7.514467007e-03,4.999744758e-01,1.085848120e-08
3.570000000e+01,9.807353818e-06,-7.496165663e-03,4.999745379e-01,1.083203572e-08
3.572000000e+01,9.783468191e-06,-7.477908892e-03,4.999746000e-01,1.080565457e-08
3.574000000e+01,9.759640737e-06,-7.459696584e-03,4.999746618e-01,1.077933746e-08
3.576000000e+01,9.735871314e-06,-7.441528632e-03,4.999747235e-01,1.075308433e-08
3.578000000e+01,9.712159781e-06,-7.423404929e-03,4.999747851e-01,1.072689541e-08
3.580000000e+01,9.688505998e-06,-7.405325364e-03,4.999748465e-01,1.070077024e-08
3.582000000e+01,9.664909822e-06,-7.387289833e-03,4.999749078e-01,1.067470862e-08
3.584000000e+01,9.641371115e-06,-7.369298226e-03,4.999749689e-01,1.064871063e-08
3.586000000e+01,9.617889736e-06,-7.351350438e-03,4.999750298e-01,1.062277603e-08
3.588000000e+01,9.594465545e-06,-7.333446362e-03,4.999750907e-01,1.059690467e-08
3.590000000e+01,9.571098403e-06,-7.315585890e-03,4.999751513e-01,1.057109608e-08
3.592000000e+01,9.547788172e-06,-7.297768917e-03,4.999752118e-01,1.054535043e-08
3.594000000e+01,9.524534712e-06,-7.279995337e-03,4.999752722e-01,1.051966729e-08
3.596000000e+01,9.501337886e-06,-7.262265045e-03,4.999753324e-01,1.049404667e-08
3.598000000e+01,9.478197555e-06,-7.244577934e-03,4.999753925e-01,1.046848858e-08
3.600000000e+01,9.455113582e-06,-7.226933900e-03,4.999754524e-01,1.044299255e-08
3.602000000e+01,9.432085829e-06,-7.209332837e-03,4.999755122e-01,1.041755886e-08
3.604000000e+01,9.409114160e-06,-7.191774642e-03,4.999755719e-01,1.039218711e-08
3.606000000e+01,9.386198439e-06,-7.174259209e-03,4.999756314e-01,1.036687718e-08
3.608000000e+01,9.363338528e-06,-7.156786435e-03,4.999756907e-01,1.034162901e-08
3.610000000e+01,9.340534292e-06,-7.139356215e-03,4.999757499e-01,1.031644218e-08
3.612000000e+01,9.317785595e-06,-7.121968446e-03,4.999758090e-01,1.029131662e-08
3.614000000e+01,9.295092302e-06,-7.104623025e-03,4.999758679e-01,1.026625240e-08
3.616000000e+01,9.272454278e-06,-7.087319848e-03,4.999759267e-01,1.024124906e-08
3.618000000e+01,9.249871389e-06,-7.070058813e-03,4.999759853e-01,1.021630665e-08
3.620000000e+01,9.227343500e-06,-7.052839817e-03,4.999760438e-01,1.019142489e-08
3.622000000e+01,9.204870477e-06,-7.035662758e-03,4.999761021e-01,1.016660377e-08
3.624000000e+01,9.182452187e-06,-7.018527532e-03,4.999761603e-01,1.014184323e-08
3.626000000e+01,9.160088497e-06,-7.001434040e-03,4.999762184e-01,1.011714292e-08
3.628000000e+01,9.137779272e-06,-6.984382178e-03,4.999762763e-01,1.009250294e-08
3.630000000e+01,9.115524381e-06,-6.967371845e-03,4.999763341e-01,1.006792313e-08
3.632000000e+01,9.093323692e-06,-6.950402941e-03,4.999763917e-01,1.004340291e-08
3.634000000e+01,9.071177072e-06,-6.933475365e-03,4.999764492e-01,1.001894241e-08
3.636000000e+01,9.049084390e-06,-6.916589015e-03,4.999765066e-01,9.994541444e-09
3.638000000e+01,9.027045514e-06,-6.899743792e-03,4.999765638e-01,9.970200048e-09
3.640000000e+01,9.005060313e-06,-6.882939595e-03,4.999766209e-01,9.945917805e-09
3.642000000e+01,8.983128657e-06,-6.866176324e-03,4.999766778e-01,9.921694716e-09
3.644000000e+01,8.961250415e-06,-6.849453880e-03,4.999767346e-01,9.897530538e-09
3.646000000e+01,8.939425457e-06,-6.832772163e-03,4.999767913e-01,9.873425064e-09
3.648000000e+01,8.917653653e-06,-6.816131074e-03,4.999768478e-01,9.849378466e-09
3.650000000e+01,8.895934874e-06,-6.799530514e-03,4.999769042e-01,9.825390432e-09
3.652000000e+01,8.874268991e-06,-6.782970384e-03,4.999769604e-01,9.801460928e-09
3.654000000e+01,8.852655875e-06,-6.766450587e-03,4.999770166e-01,9.777589814e-09
3.656000000e+01,8.831095397e-06,-6.749971023e-03,4.999770725e-01,9.753776779e-09
3.658000000e+01,8.809587429e-06,-6.733531594e-03,4.999771284e-01,9.730021788e-09
3.660000000e+01,8.788131843e-06,-6.717132204e-03,4.999771841e-01,9.706324459e-09
3.662000000e+01,8.766728512e-06,-6.700772754e-03,4.999772396e-01,9.682684862e-09
3.664000000e+01,8.745377309e-06,-6.684453147e-03,4.999772951e-01,9.659102754e-09
3.666000000e+01,8.724078106e-06,-6.668173286e-03,4.999773504e-01,9.635578030e-09
3.668000000e+01,8.702830776e-06,-6.651933075e-03,4.999774055e-01,9.612110621e-09
3.670000000e+01,8.681635195e-06,-6.635732416e-03,4.999774606e-01,9.588700424e-09
3.672000000e+01,8.660491234e-06,-6.619571214e-03,4.999775155e-01,9.565347334e-09
3.674000000e+01,8.639398770e-06,-6.603449372e-03,4.999775702e-01,9.542051246e-09
3.676000000e+01,8.618357675e-06,-6.587366794e-03,4.999776248e-01,9.518811850e-09
3.678000000e+01,8.597367826e-06,-6.571323385e-03,4.999776793e-01,9.495629075e-09
3.680000000e+01,8.576429097e-06,-6.555319050e-03,4.999777337e-01,9.472502817e-09
3.682000000e+01,8.555541365e-06,-6.539353693e-03,4.999777879e-01,9.449432799e-09
3.684000000e+01,8.534704503e-06,-6.523427219e-03,4.999778420e-01,9.426418882e-09
3.686000000e+01,8.513918390e-06,-6.507539534e-03,4.999778960e-01,9.403460857e-09
3.688000000e+01,8.493182901e-06,-6.491690543e-03,4.999779498e-01,9.380558760e-09
3.690000000e+01,8.472497913e-06,-6.475880152e-03,4.999780035e-01,9.357712452e-09
3.692000000e+01,8.451863302e-06,-6.460108267e-03,4.999780571e-01,9.334921898e-09
3.694000000e+01,8.431278947e-06,-6.444374794e-03,4.999781105e-01,9.312186820e-09
3.696000000e+01,8.410744725e-06,-6.428679639e-03,4.999781639e-01,9.289507011e-09
3.698000000e+01,8.390260513e-06,-6.413022710e-03,4.999782170e-01,9.266882643e-09
3.700000000e+01,8.369826190e-06,-6.397403913e-03,4.999782701e-01,9.244313474e-09
3.702000000e+01,8.349441635e-06,-6.381823155e-03,4.999783230e-01,9.221799227e-09
3.704000000e+01,8.329106726e-06,-6.366280344e-03,4.999783758e-01,9.199339727e-09
3.706000000e+01,8.308821342e-06,-6.350775387e-03,4.999784285e-01,9.176934976e-09
3.708000000e+01,8.288585363e-06,-6.335308193e-03,4.999784810e-01,9.154584764e-09
3.710000000e+01,8.268398668e-06,-6.319878668e-03,4.999785334e-01,9.132289022e-09
3.712000000e+01,8.248261137e-06,-6.304486721e-03,4.999785857e-01,9.110047473e-09
3.714000000e+01,8.228172651e-06,-6.289132262e-03,4.999786379e-01,9.087860117e-09
3.716000000e+01,8.208133091e-06,-6.273815198e-03,4.999786899e-01,9.065726746e-09
3.718000000e+01,8.188142336e-06,-6.258535438e-03,4.999787418e-01,9.043647116e-09
3.720000000e+01,8.168200268e-06,-6.243292892e-03,4.999787936e-01,9.021621297e-09
3.722000000e+01,8.148306769e-06,-6.228087469e-03,4.999788452e-01,8.999649186e-09
3.724000000e+01,8.128461720e-06,-6.212919078e-03,4.999788967e-01,8.977730920e-09
3.726000000e+01,8.108665003e-06,-6.197787630e-03,4.999789481e-01,8.955866014e-09
3.728000000e+01,8.088916501e-06,-6.182693034e-03,4.999789994e-01,8.934054295e-09
3.730000000e+01,8.069216096e-06,-6.167635200e-03,4.999790505e-01,8.912295693e-09
3.732000000e+01,8.049563671e-06,-6.152614040e-03,4.999791016e-01,8.890590000e-09
3.734000000e+01,8.029959109e-06,-6.137629463e-03,4.999791525e-01,8.868937008e-09
3.736000000e+01,8.010402294e-06,-6.122681381e-03,4.999792032e-01,8.847336960e-09
3.738000000e+01,7.990893109e-06,-6.107769705e-03,4.999792539e-01,8.825789440e-09
3.740000000e+01,7.971431438e-06,-6.092894346e-03,4.999793044e-01,8.804294307e-09
3.742000000e+01,7.952017165e-06,-6.078055216e-03,4.999793548e-01,8.782851425e-09
3.744000000e+01,7.932650176e-06,-6.063252226e-03,4.999794051e-01,8.761460758e-09
3.746000000e+01,7.913330355e-06,-6.048485288e-03,4.999794553e-01,8.740122341e-09
3.748000000e+01,7.894057586e-06,-6.033754315e-03,4.999795053e-01,8.718835966e-09
3.750000000e+01,7.874831757e-06,-6.019059219e-03,4.999795552e-01,8.697601563e-09
3.752000000e+01,7.855652751e-06,-6.004399913e-03,4.999796050e-01,8.676418958e-09
3.754000000e+01,7.836520455e-06,-5.989776309e-03,4.999796547e-01,8.655287771e-09
3.756000000e+01,7.817434756e-06,-5.975188321e-03,4.999797042e-01,8.634208071e-09
3.758000000e+01,7.798395540e-06,-5.960635862e-03,4.999797536e-01,8.613179614e-09
3.760000000e+01,7.779402693e-06,-5.946118844e-03,4.999798030e-01,8.592202332e-09
3.762000000e+01,7.760456103e-06,-5.931637183e-03,4.999798521e-01,8.571276085e-09
3.764000000e+01,7.741555657e-06,-5.917190791e-03,4.999799012e-01,8.550400839e-09
3.766000000e+01,7.722701243e-06,-5.902779584e-03,4.999799502e-01,8.529576420e-09
3.768000000e+01,7.703892749e-06,-5.888403474e-03,4.999799990e-01,8.508802621e-09
3.770000000e+01,7.685130062e-06,-5.874062378e-03,4.999800477e-01,8.488079475e-09
3.772000000e+01,7.666413071e-06,-5.859756208e-03,4.999800963e-01,8.467406776e-09
3.774000000e+01,7.647741665e-06,-5.845484882e-03,4.999801448e-01,8.446784591e-09
3.776000000e+01,7.629115733e-06,-5.831248312e-03,4.999801931e-01,8.426212748e-09
3.778000000e+01,7.610535164e-06,-5.817046416e-03,4.999802414e-01,8.405691108e-09
3.780000000e+01,7.591999848e-06,-5.802879108e-03,4.999802895e-01,8.385219394e-09
3.782000000e+01,7.573509674e-06,-5.788746304e-03,4.999803375e-01,8.364797466e-09
3.784000000e+01,7.555064533e-06,-5.774647921e-03,4.999803854e-01,8.344425220e-09
3.786000000e+01,7.536664315e-06,-5.760583874e-03,4.999804332e-01,8.324102553e-09
3.788000000e+01,7.518308909e-06,-5.746554079e-03,4.999804808e-01,8.303829326e-09
3.790000000e+01,7.499998208e-06,-5.732558454e-03,4.999805284e-01,8.283605399e-09
3.792000000e+01,7.481732103e-06,-5.718596915e-03,4.999805758e-01,8.263430600e-09
3.794000000e+01,7.463510484e-06,-5.704669379e-03,4.999806231e-01,8.243305066e-09
3.796000000e+01,7.445333244e-06,-5.690775764e-03,4.999806703e-01,8.223228556e-09
3.798000000e+01,7.427200274e-06,-5.676915986e-03,4.999807174e-01,8.203200896e-09
3.800000000e+01,7.409111466e-06,-5.663089963e-03,4.999807643e-01,8.183222086e-09
3.802000000e+01,7.391066714e-06,-5.649297613e-03,4.999808112e-01,8.163292126e-09
3.804000000e+01,7.373065909e-06,-5.635538854e-03,4.999808579e-01,8.143410807e-09
3.806000000e+01,7.355108944e-06,-5.621813604e-03,4.999809045e-01,8.123577748e-09
3.808000000e+01,7.337195714e-06,-5.608121782e-03,4.999809510e-01,8.103792949e-09
3.810000000e+01,7.319326111e-06,-5.594463307e-03,4.999809974e-01,8.084056480e-09
3.812000000e+01,7.301500029e-06,-5.580838096e-03,4.999810437e-01,8.064367923e-09
3.814000000e+01,7.283717362e-06,-5.567246069e-03,4.999810899e-01,8.044727245e-09
3.816000000e+01,7.265978004e-06,-5.553687145e-03,4.999811359e-01,8.025134411e-09
3.818000000e+01,7.248281851e-06,-5.540161244e-03,4.999811819e-01,8.005589282e-09
3.820000000e+01,7.230628796e-06,-5.526668284e-03,4.999812277e-01,7.986091753e-09
3.822000000e+01,7.213018734e-06,-5.513208187e-03,4.999812734e-01,7.966641687e-09
3.824000000e+01,7.195451562e-06,-5.499780872e-03,4.999813190e-01,7.947238909e-09
3.826000000e+01,7.177927174e-06,-5.486386258e-03,4.999813645e-01,7.927883454e-09
3.828000000e+01,7.160445466e-06,-5.473024267e-03,4.999814099e-01,7.908575184e-09
3.830000000e+01,7.143006335e-06,-5.459694818e-03,4.999814552e-01,7.889314028e-09
3.832000000e+01,7.125609677e-06,-5.446397834e-03,4.999815003e-01,7.870099919e-09
3.834000000e+01,7.108255387e-06,-5.433133233e-03,4.999815454e-01,7.850932578e-09
3.836000000e+01,7.090943364e-06,-5.419900939e-03,4.999815903e-01,7.831811935e-09
3.838000000e+01,7.073673504e-06,-5.406700871e-03,4.999816352e-01,7.812737818e-09
3.840000000e+01,7.056445704e-06,-5.393532952e-03,4.999816799e-01,7.793710122e-09
3.842000000e+01,7.039259863e-06,-5.380397104e-03,4.999817245e-01,7.774728708e-09
3.844000000e+01,7.022115877e-06,-5.367293247e-03,4.999817690e-01,7.755793438e-09
