t_s,v_ref,dec_v,dec_alpha,dec_i,dec_vbus,dec500_v,dec500_alpha,dec500_i,dec500_vbus,mimo_v,mimo_alpha,mimo_i,mimo_vbus
4.6500000e-01,-2.0000000e+00,-2.0895902e+00,3.0719466e-03,3.0794084e+00,-1.5805321e-01,-2.0895902e+00,3.1334351e-03,3.0794084e+00,-1.5804868e-01,-1.4163617e+00,-7.7407355e-04,-5.1142542e-01,8.2654771e-02
4.7000000e-01,-2.0000000e+00,-2.0813130e+00,3.2189842e-03,2.8503854e+00,-1.4428247e-01,-2.0813130e+00,3.3272872e-03,2.8503854e+00,-1.4425246e-01,-1.4166458e+00,-7.6361697e-04,-5.1373876e-01,8.3231241e-02
4.7500000e-01,-2.0000000e+00,-2.0734747e+00,3.2389337e-03,2.6968735e+00,-1.3142205e-01,-2.0734747e+00,3.2977919e-03,2.6968735e+00,-1.3141860e-01,-1.4169453e+00,-7.4690271e-04,-5.1823179e-01,8.3842536e-02
4.8000000e-01,-2.0000000e+00,-2.0660708e+00,3.3191351e-03,2.4672802e+00,-1.1744277e-01,-2.0660708e+00,3.4255754e-03,2.4672802e+00,-1.1741277e-01,-1.4172580e+00,-7.5108762e-04,-5.2893149e-01,8.4195744e-02
4.8500000e-01,-2.0000000e+00,-2.0591077e+00,3.2802370e-03,2.3156468e+00,-1.0458839e-01,-2.0591077e+00,3.3354825e-03,2.3156468e+00,-1.0458587e-01,-1.4175812e+00,-7.7121623e-04,-5.3216588e-01,8.4349546e-02
4.9000000e-01,-2.0000000e+00,-2.0525745e+00,3.3068410e-03,2.0917955e+00,-9.0825001e-02,-2.0525745e+00,3.4089800e-03,2.0917955e+00,-9.0795833e-02,-1.4179130e+00,-7.6302147e-04,-5.3176327e-01,8.4698654e-02
4.9500000e-01,-2.0000000e+00,-2.0464718e+00,3.2237097e-03,1.9456891e+00,-7.8321326e-02,-2.0464718e+00,3.2746867e-03,1.9456891e+00,-7.8319586e-02,-1.4182536e+00,-7.4741321e-04,-5.3419506e-01,8.5100307e-02
5.0000000e-01,-2.0000000e+00,-2.0407840e+00,3.2083648e-03,1.7322804e+00,-6.5094531e-02,-2.0407840e+00,3.3044440e-03,1.7322804e+00,-6.5066782e-02,-1.4186014e+00,-7.5184573e-04,-5.4148464e-01,8.5276299e-02
5.0500000e-01,-2.0000000e+00,-2.0355071e+00,3.0934475e-03,1.5943580e+00,-5.3197208e-02,-2.0355071e+00,3.1397681e-03,1.5943580e+00,-5.3196116e-02,-1.4189543e+00,-7.6857442e-04,-5.4305426e-01,8.5298301e-02
5.1000000e-01,-2.0000000e+00,-2.0306223e+00,3.0462533e-03,1.3947256e+00,-4.0739185e-02,-2.0306223e+00,3.1350847e-03,1.3947256e+00,-4.0713274e-02,-1.4193112e+00,-7.6202689e-04,-5.4098719e-01,8.5492404e-02
5.1500000e-01,-2.0000000e+00,-2.0261223e+00,2.9099864e-03,1.2668101e+00,-2.9628476e-02,-2.0261223e+00,2.9514786e-03,1.2668101e+00,-2.9627911e-02,-1.4196723e+00,-7.4764527e-04,-5.4207972e-01,8.5750530e-02
5.2000000e-01,-2.0000000e+00,-2.0219864e+00,2.8395730e-03,1.0831460e+00,-1.8097045e-02,-2.0219864e+00,2.9204391e-03,1.0831460e+00,-1.8073247e-02,-1.4200368e+00,-7.5199484e-04,-5.4705911e-01,8.5813656e-02
5.2500000e-01,-2.0000000e+00,-2.0182048e+00,2.6905606e-03,9.6636924e-01,-7.8903604e-03,-2.0182048e+00,2.7272227e-03,9.6636924e-01,-7.8902163e-03,-1.4204030e+00,-7.6600288e-04,-5.4760194e-01,8.5757835e-02
5.3000000e-01,-2.0000000e+00,-2.0147560e+00,2.6041922e-03,7.9992863e-01,2.6180998e-03,-2.0147560e+00,2.6767560e-03,7.9992863e-01,2.6396342e-03,-1.4207702e+00,-7.6063172e-04,-5.4469031e-01,8.5855208e-02
5.3500000e-01,-2.0000000e+00,-2.0116286e+00,2.4493950e-03,6.9486070e-01,1.1854852e-02,-2.0116286e+00,2.4813561e-03,6.9486070e-01,1.1854669e-02,-1.4211390e+00,-7.4755536e-04,-5.4499583e-01,8.6021777e-02
5.4000000e-01,-2.0000000e+00,-2.0088008e+00,2.3530878e-03,5.4614439e-01,2.1293813e-02,-2.0088008e+00,2.4173143e-03,5.4614439e-01,2.1313026e-02,-1.4215088e+00,-7.5160641e-04,-5.4849447e-01,8.6020826e-02
5.4500000e-01,-2.0000000e+00,-2.0062605e+00,2.1980141e-03,4.5290799e-01,2.9536100e-02,-2.0062605e+00,2.2255003e-03,4.5290799e-01,2.9535670e-02,-1.4218784e+00,-7.6344488e-04,-5.4847372e-01,8.5926813e-02
5.5000000e-01,-2.0000000e+00,-2.0039863e+00,2.0966618e-03,3.2182338e-01,3.7898610e-02,-2.0039863e+00,2.1527489e-03,3.2182338e-01,3.7915522e-02,-1.4222475e+00,-7.5891290e-04,-5.4528678e-01,8.5969634e-02
5.5500000e-01,-2.0000000e+00,-2.0019658e+00,1.9455542e-03,2.4019401e-01,4.5154372e-02,-2.0019658e+00,1.9688599e-03,2.4019401e-01,4.5153764e-02,-1.4226166e+00,-7.4715928e-04,-5.4518781e-01,8.6081744e-02
5.6000000e-01,-2.0000000e+00,-2.0001784e+00,1.8430549e-03,1.2619473e-01,5.2464098e-02,-2.0001784e+00,1.8913740e-03,1.2619473e-01,5.2478785e-02,-1.4229855e+00,-7.5079470e-04,-5.4778038e-01,8.6050171e-02
5.6500000e-01,-2.0000000e+00,-1.9986117e+00,1.6990680e-03,5.5687027e-02,5.8766023e-02,-1.9986117e+00,1.7185323e-03,5.5687027e-02,5.8765295e-02,-1.4233533e+00,-7.6089094e-04,-5.4750198e-01,8.5944171e-02
5.7000000e-01,-2.0000000e+00,-1.9972467e+00,1.5984496e-03,-4.2107316e-02,6.5069529e-02,-1.9972467e+00,1.6394956e-03,-4.2107316e-02,6.5082110e-02,-1.4237199e+00,-7.5696897e-04,-5.4439265e-01,8.5960293e-02
5.7500000e-01,-2.0000000e+00,-1.9960711e+00,1.4638166e-03,-1.0216618e-01,7.0468451e-02,-1.9960711e+00,1.4798034e-03,-1.0216618e-01,7.0467649e-02,-1.4240858e+00,-7.4649960e-04,-5.4413047e-01,8.6042293e-02
5.8000000e-01,-2.0000000e+00,-1.9950675e+00,1.3673556e-03,-1.8486907e-01,7.5828646e-02,-1.9950675e+00,1.4017049e-03,-1.8486907e-01,7.5839269e-02,-1.4244510e+00,-7.4967541e-04,-5.4618580e-01,8.6000901e-02
5.8500000e-01,-2.0000000e+00,-1.9942243e+00,1.2435410e-03,-2.3527787e-01,8.0387975e-02,-1.9942243e+00,1.2564242e-03,-2.3527787e-01,8.0387138e-02,-1.4248148e+00,-7.5835239e-04,-5.4583276e-01,8.5898398e-02
5.9000000e-01,-2.0000000e+00,-1.9935255e+00,1.1528755e-03,-3.0415193e-01,8.4878641e-02,-1.9935255e+00,1.1811518e-03,-3.0415193e-01,8.4887472e-02,-1.4251772e+00,-7.5489068e-04,-5.4299032e-01,8.5904546e-02
5.9500000e-01,-2.0000000e+00,-1.9929604e+00,1.0407134e-03,-3.4578474e-01,8.8669745e-02,-1.9929604e+00,1.0508638e-03,-3.4578474e-01,8.8668905e-02,-1.4255387e+00,-7.4562605e-04,-5.4270155e-01,8.5971111e-02
6.0000000e-01,-2.0000000e+00,-1.9925147e+00,9.5694634e-04,-4.0217319e-01,9.2371028e-02,-1.9925147e+00,9.7979252e-04,-4.0217319e-01,9.2378244e-02,-1.4258994e+00,-7.4834655e-04,-5.4443858e-01,8.5931404e-02
6.0500000e-01,-2.0000000e+00,-1.9921787e+00,8.5676392e-04,-4.3593840e-01,9.5469471e-02,-1.9921787e+00,8.6454019e-04,-4.3593840e-01,9.5468650e-02,-1.4262588e+00,-7.5584619e-04,-5.4410722e-01,8.5840206e-02
6.1000000e-01,-2.0000000e+00,-1.9919396e+00,7.8055699e-04,-4.8121022e-01,9.8464250e-02,-1.9919396e+00,7.9861369e-04,-4.8121022e-01,9.8470031e-02,-1.4266167e+00,-7.5274912e-04,-5.4160953e-01,8.5845292e-02
6.1500000e-01,-2.0000000e+00,-1.9917887e+00,6.9228279e-04,-5.0801809e-01,1.0094678e-01,-1.9917887e+00,6.9802466e-04,-5.0801809e-01,1.0094600e-01,-1.4269739e+00,-7.4458510e-04,-5.4136035e-01,8.5904416e-02
6.2000000e-01,-2.0000000e+00,-1.9917148e+00,6.2394090e-04,-5.4352515e-01,1.0331781e-01,-1.9917148e+00,6.3782958e-04,-5.4352515e-01,1.0332233e-01,-1.4273303e+00,-7.4688247e-04,-5.4289801e-01,8.5871688e-02
6.2500000e-01,-2.0000000e+00,-1.9917102e+00,5.4719902e-04,-5.6426287e-01,1.0526002e-01,-1.9917102e+00,5.5122245e-04,-5.6426287e-01,1.0525929e-01,-1.4276855e+00,-7.5338730e-04,-5.4262896e-01,8.5794635e-02
6.3000000e-01,-2.0000000e+00,-1.9917653e+00,4.8674452e-04,-5.9130747e-01,1.0708770e-01,-1.9917653e+00,4.9705523e-04,-5.9130747e-01,1.0709113e-01,-1.4280396e+00,-7.5059368e-04,-5.4048554e-01,8.5802566e-02
6.3500000e-01,-2.0000000e+00,-1.9918733e+00,4.2093521e-04,-6.0682058e-01,1.0856227e-01,-1.9918733e+00,4.2352936e-04,-6.0682058e-01,1.0856159e-01,-1.4283930e+00,-7.4341553e-04,-5.4029901e-01,8.5858024e-02
6.4000000e-01,-2.0000000e+00,-1.9920261e+00,3.6817268e-04,-6.2663178e-01,1.0992306e-01,-1.9920261e+00,3.7545536e-04,-6.2663178e-01,1.0992556e-01,-1.4287459e+00,-7.4533513e-04,-5.4169508e-01,8.5833810e-02
6.4500000e-01,-2.0000000e+00,-1.9922177e+00,3.1254025e-04,-6.3771100e-01,1.1099843e-01,-1.9922177e+00,3.1396590e-04,-6.3771100e-01,1.1099782e-01,-1.4290977e+00,-7.5098577e-04,-5.4149679e-01,8.5770854e-02
6.5000000e-01,-2.0000000e+00,-1.9924414e+00,2.6711214e-04,-6.5142847e-01,1.1196369e-01,-1.9924414e+00,2.7187112e-04,-6.5142847e-01,1.1196540e-01,-1.4294486e+00,-7.4845489e-04,-5.3968043e-01,8.5782645e-02
6.5500000e-01,-2.0000000e+00,-1.9926922e+00,2.2080143e-04,-6.5880108e-01,1.1270324e-01,-1.9926922e+00,2.2129053e-04,-6.5880108e-01,1.1270270e-01,-1.4297991e+00,-7.4214758e-04,-5.3955619e-01,8.5835797e-02
6.6000000e-01,-2.0000000e+00,-1.9929644e+00,1.8223523e-04,-6.6746505e-01,1.1333846e-01,-1.9929644e+00,1.8492617e-04,-6.6746505e-01,1.1333953e-01,-1.4301491e+00,-7.4373819e-04,-5.4083465e-01,8.5819627e-02
6.6500000e-01,-2.0000000e+00,-1.9932538e+00,1.4433770e-04,-6.7178996e-01,1.1379998e-01,-1.9932538e+00,1.4409375e-04,-6.7178996e-01,1.1379949e-01,-1.4304983e+00,-7.4864639e-04,-5.4069945e-01,8.5769285e-02
6.7000000e-01,-2.0000000e+00,-1.9935560e+00,1.1208524e-04,-6.7633618e-01,1.1416440e-01,-1.9935560e+00,1.1311412e-04,-6.7633618e-01,1.1416494e-01,-1.4308468e+00,-7.4634894e-04,-5.3916730e-01,8.5784502e-02
6.7500000e-01,-2.0000000e+00,-1.9938673e+00,8.1675773e-05,-6.7820201e-01,1.1439976e-01,-1.9938673e+00,8.0874982e-05,-6.7820201e-01,1.1439934e-01,-1.4311950e+00,-7.4080370e-04,-5.3909443e-01,8.5835502e-02
6.8000000e-01,-2.0000000e+00,-1.9941843e+00,5.5145564e-05,-6.7946071e-01,1.1454622e-01,-1.9941843e+00,5.4869217e-05,-6.7946071e-01,1.1454635e-01,-1.4315429e+00,-7.4211198e-04,-5.4026317e-01,8.5826039e-02
6.8500000e-01,-2.0000000e+00,-1.9945041e+00,3.1311248e-05,-6.7938615e-01,1.1460142e-01,-1.9945041e+00,3.0104041e-05,-6.7938615e-01,1.1460106e-01,-1.4318901e+00,-7.4636964e-04,-5.4017728e-01,8.5786307e-02
6.9000000e-01,-2.0000000e+00,-1.9948240e+00,9.8943911e-06,-6.7808408e-01,1.1457641e-01,-1.9948240e+00,8.6222776e-06,-6.7808408e-01,1.1457620e-01,-1.4322368e+00,-7.4428224e-04,-5.3888348e-01,8.5803958e-02
6.9500000e-01,-2.0000000e+00,-1.9951417e+00,-8.2436815e-06,-6.7652012e-01,1.1449163e-01,-1.9951417e+00,-9.7307248e-06,-6.7652012e-01,1.1449132e-01,-1.4325832e+00,-7.3940015e-04,-5.3884812e-01,8.5852493e-02
7.0000000e-01,-2.0000000e+00,-1.9954552e+00,-2.5153024e-05,-6.7328490e-01,1.1433549e-01,-1.9954552e+00,-2.7156208e-05,-6.7328490e-01,1.1433505e-01,-1.4329295e+00,-7.4046781e-04,-5.3990922e-01,8.5848202e-02
7.0500000e-01,-2.0000000e+00,-1.9957627e+00,-3.8423946e-05,-6.7061832e-01,1.1414542e-01,-1.9957627e+00,-4.0085991e-05,-6.7061832e-01,1.1414517e-01,-1.4332752e+00,-7.4415292e-04,-5.3985837e-01,8.5817077e-02
7.1000000e-01,-2.0000000e+00,-1.9960628e+00,-5.1412935e-05,-6.6598447e-01,1.1389271e-01,-1.9960628e+00,-5.3924034e-05,-6.6598447e-01,1.1389209e-01,-1.4336205e+00,-7.4225518e-04,-5.3876070e-01,8.5836109e-02
7.1500000e-01,-2.0000000e+00,-1.9963542e+00,-6.0585157e-05,-6.6254227e-01,1.1362683e-01,-1.9963542e+00,-6.2336910e-05,-6.6254227e-01,1.1362662e-01,-1.4339657e+00,-7.3794853e-04,-5.3875002e-01,8.5881799e-02
7.2000000e-01,-2.0000000e+00,-1.9966359e+00,-7.0210770e-05,-6.5695831e-01,1.1330670e-01,-1.9966359e+00,-7.3044573e-05,-6.5695831e-01,1.1330596e-01,-1.4343107e+00,-7.3881150e-04,-5.3970508e-01,8.5881285e-02
7.2500000e-01,-2.0000000e+00,-1.9969071e+00,-7.5985423e-05,-6.5301275e-01,1.1298972e-01,-1.9969071e+00,-7.7758906e-05,-6.5301275e-01,1.1298955e-01,-1.4346553e+00,-7.4199183e-04,-5.3967713e-01,8.5857013e-02
7.3000000e-01,-2.0000000e+00,-1.9971671e+00,-8.2766425e-05,-6.4684905e-01,1.1262640e-01,-1.9971671e+00,-8.5771874e-05,-6.4684905e-01,1.1262559e-01,-1.4349995e+00,-7.4026494e-04,-5.3873976e-01,8.5876547e-02
7.3500000e-01,-2.0000000e+00,-1.9974154e+00,-8.5773989e-05,-6.4262296e-01,1.1227869e-01,-1.9974154e+00,-8.7516369e-05,-6.4262296e-01,1.1227856e-01,-1.4353435e+00,-7.3645725e-04,-5.3874357e-01,8.5919126e-02
7.4000000e-01,-2.0000000e+00,-1.9976517e+00,-9.0185790e-05,-6.3617980e-01,1.1189197e-01,-1.9976517e+00,-9.3242155e-05,-6.3617980e-01,1.1189112e-01,-1.4356875e+00,-7.3714572e-04,-5.3959589e-01,8.5921270e-02
7.4500000e-01,-2.0000000e+00,-1.9978757e+00,-9.0985455e-05,-6.3185200e-01,1.1153001e-01,-1.9978757e+00,-9.2656961e-05,-6.3185200e-01,1.1152991e-01,-1.4360312e+00,-7.3988107e-04,-5.3958168e-01,8.5902427e-02
7.5000000e-01,-2.0000000e+00,-1.9980874e+00,-9.3457326e-05,-6.2536773e-01,1.1113572e-01,-1.9980874e+00,-9.6470438e-05,-6.2536773e-01,1.1113488e-01,-1.4363745e+00,-7.3830734e-04,-5.3877564e-01,8.5921831e-02
7.5500000e-01,-2.0000000e+00,-1.9982867e+00,-9.2538409e-05,-6.2107842e-01,1.1077257e-01,-1.9982867e+00,-9.4110383e-05,-6.2107842e-01,1.1077249e-01,-1.4367176e+00,-7.3493253e-04,-5.3878669e-01,8.5961200e-02
7.6000000e-01,-2.0000000e+00,-1.9984739e+00,-9.3452587e-05,-6.1473734e-01,1.1038310e-01,-1.9984739e+00,-9.6351234e-05,-6.1473734e-01,1.1038227e-01,-1.4370607e+00,-7.3547165e-04,-5.3954170e-01,8.5965177e-02
7.6500000e-01,-2.0000000e+00,-1.9986488e+00,-9.1237511e-05,-6.1059323e-01,1.1002881e-01,-1.9986488e+00,-9.2690609e-05,-6.1059323e-01,1.1002876e-01,-1.4374035e+00,-7.3781519e-04,-5.3953492e-01,8.5950663e-02
7.7000000e-01,-2.0000000e+00,-1.9988120e+00,-9.0929780e-05,-6.0453314e-01,1.0965354e-01,-1.9988120e+00,-9.3662311e-05,-6.0453314e-01,1.0965276e-01,-1.4377460e+00,-7.3637796e-04,-5.3883745e-01,8.5969540e-02
7.7500000e-01,-2.0000000e+00,-1.9989635e+00,-8.7778164e-05,-6.0061234e-01,1.0931563e-01,-1.9989635e+00,-8.9100723e-05,-6.0061234e-01,1.0931559e-01,-1.4380884e+00,-7.3337919e-04,-5.3885107e-01,8.6005756e-02
7.8000000e-01,-2.0000000e+00,-1.9991039e+00,-8.6539549e-05,-5.9493158e-01,1.0896139e-01,-1.9991039e+00,-8.9070743e-05,-5.9493158e-01,1.0896065e-01,-1.4384307e+00,-7.3378986e-04,-5.3951594e-01,8.6010996e-02
7.8500000e-01,-2.0000000e+00,-1.9992333e+00,-8.2753049e-05,-5.9128812e-01,1.0864516e-01,-1.9992333e+00,-8.3939623e-05,-5.9128812e-01,1.0864514e-01,-1.4387727e+00,-7.3578898e-04,-5.3951263e-01,8.5999984e-02
7.9000000e-01,-2.0000000e+00,-1.9993523e+00,-8.0832329e-05,-5.8605204e-01,1.0831664e-01,-1.9993523e+00,-8.3140542e-05,-5.8605204e-01,1.0831596e-01,-1.4391144e+00,-7.3447273e-04,-5.3890604e-01,8.6018128e-02
7.9500000e-01,-2.0000000e+00,-1.9994613e+00,-7.6659915e-05,-5.8271995e-01,1.0802560e-01,-1.9994613e+00,-7.7709983e-05,-5.8271995e-01,1.0802560e-01,-1.4394560e+00,-7.3180116e-04,-5.3891952e-01,8.6051363e-02
8.0000000e-01,-2.0000000e+00,-1.9995607e+00,-7.4266694e-05,-5.7796681e-01,1.0772570e-01,-1.9995607e+00,-7.6341300e-05,-5.7796681e-01,1.0772508e-01,-1.4397975e+00,-7.3210081e-04,-5.3950247e-01,8.6057492e-02
8.0500000e-01,-2.0000000e+00,-1.9996510e+00,-6.9910132e-05,-5.7496387e-01,1.0746188e-01,-1.9996510e+00,-7.0826974e-05,-5.7496387e-01,1.0746188e-01,-1.4401387e+00,-7.3379769e-04,-5.3950037e-01,8.6049366e-02
8.1000000e-01,-2.0000000e+00,-1.9997327e+00,-6.7218250e-05,-5.7071004e-01,1.0719205e-01,-1.9997327e+00,-6.9057379e-05,-5.7071004e-01,1.0719150e-01,-1.4404797e+00,-7.3258816e-04,-5.3897085e-01,8.6066706e-02
8.1500000e-01,-2.0000000e+00,-1.9998062e+00,-6.2837584e-05,-5.6804103e-01,1.0695626e-01,-1.9998062e+00,-6.3627312e-05,-5.6804103e-01,1.0695627e-01,-1.4408205e+00,-7.3020175e-04,-5.3898287e-01,8.6097203e-02
8.2000000e-01,-2.0000000e+00,-1.9998721e+00,-5.9988709e-05,-5.6428566e-01,1.0671682e-01,-1.9998721e+00,-6.1597271e-05,-5.6428566e-01,1.0671634e-01,-1.4411612e+00,-7.3040509e-04,-5.3949249e-01,8.6103988e-02
8.2500000e-01,-2.0000000e+00,-1.9999307e+00,-5.5707600e-05,-5.6194526e-01,1.0650893e-01,-1.9999307e+00,-5.6378339e-05,-5.6194526e-01,1.0650894e-01,-1.4415016e+00,-7.3183714e-04,-5.3949050e-01,8.6098289e-02
8.3000000e-01,-2.0000000e+00,-1.9999827e+00,-5.2814851e-05,-5.5867423e-01,1.0629931e-01,-1.9999827e+00,-5.4202836e-05,-5.5867423e-01,1.0629889e-01,-1.4418418e+00,-7.3072143e-04,-5.3902716e-01,8.6114838e-02
8.3500000e-01,-2.0000000e+00,-2.0000282e+00,-4.8725665e-05,-5.5664950e-01,1.0611846e-01,-2.0000282e+00,-4.9286866e-05,-5.5664950e-01,1.0611848e-01,-1.4421819e+00,-7.2858389e-04,-5.3903725e-01,8.6142873e-02
8.4000000e-01,-2.0000000e+00,-2.0000681e+00,-4.5877171e-05,-5.5383892e-01,1.0593741e-01,-2.0000681e+00,-4.7058203e-05,-5.5383892e-01,1.0593705e-01,-1.4425218e+00,-7.2870339e-04,-5.3948197e-01,8.6150171e-02
8.4500000e-01,-2.0000000e+00,-2.0001024e+00,-4.2045728e-05,-5.5211140e-01,1.0578222e-01,-2.0001024e+00,-4.2507609e-05,-5.5211140e-01,1.0578224e-01,-1.4428615e+00,-7.2990372e-04,-5.3947966e-01,8.6146549e-02
8.5000000e-01,-2.0000000e+00,-2.0001318e+00,-3.9308033e-05,-5.4973048e-01,1.0562801e-01,-2.0001318e+00,-4.0298160e-05,-5.4973048e-01,1.0562770e-01,-1.4432009e+00,-7.2887026e-04,-5.3907371e-01,8.6162367e-02
8.5500000e-01,-2.0000000e+00,-2.0001566e+00,-3.5777975e-05,-5.4827796e-01,1.0549673e-01,-2.0001566e+00,-3.6151066e-05,-5.4827796e-01,1.0549675e-01,-1.4435402e+00,-7.2695019e-04,-5.3908188e-01,8.6188223e-02
8.6000000e-01,-2.0000000e+00,-2.0001773e+00,-3.3199238e-05,-5.4629148e-01,1.0536730e-01,-2.0001773e+00,-3.4015944e-05,-5.4629148e-01,1.0536705e-01,-1.4438793e+00,-7.2699657e-04,-5.3946966e-01,8.6195947e-02
8.6500000e-01,-2.0000000e+00,-2.0001940e+00,-2.9995985e-05,-5.4508948e-01,1.0525794e-01,-2.0001940e+00,-3.0290774e-05,-5.4508948e-01,1.0525796e-01,-1.4442182e+00,-7.2799434e-04,-5.3946697e-01,8.6194124e-02
8.7000000e-01,-2.0000000e+00,-2.0002074e+00,-2.7608938e-05,-5.4345971e-01,1.0515105e-01,-2.0002074e+00,-2.8270335e-05,-5.4345971e-01,1.0515084e-01,-1.4445568e+00,-7.2703289e-04,-5.3911112e-01,8.6209294e-02
8.7500000e-01,-2.0000000e+00,-2.0002175e+00,-2.4743219e-05,-5.4248267e-01,1.0506148e-01,-2.0002175e+00,-2.4969879e-05,-5.4248267e-01,1.0506150e-01,-1.4448953e+00,-7.2530298e-04,-5.3911763e-01,8.6233239e-02
8.8000000e-01,-2.0000000e+00,-2.0002249e+00,-2.2567854e-05,-5.4117101e-01,1.0497480e-01,-2.0002249e+00,-2.3092049e-05,-5.4117101e-01,1.0497463e-01,-1.4452336e+00,-7.2528552e-04,-5.3945568e-01,8.6241333e-02
8.8500000e-01,-2.0000000e+00,-2.0002297e+00,-2.0038817e-05,-5.4039322e-01,1.0490285e-01,-2.0002297e+00,-2.0207001e-05,-5.4039322e-01,1.0490287e-01,-1.4455716e+00,-7.2610634e-04,-5.3945274e-01,8.6241084e-02
8.9000000e-01,-2.0000000e+00,-2.0002323e+00,-1.8084792e-05,-5.3936142e-01,1.0483403e-01,-2.0002323e+00,-1.8489401e-05,-5.3936142e-01,1.0483390e-01,-1.4459095e+00,-7.2520790e-04,-5.3914082e-01,8.6255690e-02
8.9500000e-01,-2.0000000e+00,-2.0002328e+00,-1.5882708e-05,-5.3875773e-01,1.0477758e-01,-2.0002328e+00,-1.6001412e-05,-5.3875773e-01,1.0477760e-01,-1.4462471e+00,-7.2364439e-04,-5.3914598e-01,8.6277968e-02
9.0000000e-01,-2.0000000e+00,-2.0002317e+00,-1.4151481e-05,-5.3796884e-01,1.0472435e-01,-2.0002317e+00,-1.4453268e-05,-5.3796884e-01,1.0472425e-01,-1.4465846e+00,-7.2357115e-04,-5.3944074e-01,8.6286394e-02
9.0500000e-01,-2.0000000e+00,-2.0002289e+00,-1.2260055e-05,-5.3751525e-01,1.0468132e-01,-2.0002289e+00,-1.2337529e-05,-5.3751525e-01,1.0468134e-01,-1.4469219e+00,-7.2423748e-04,-5.3943771e-01,8.6287527e-02
9.1000000e-01,-2.0000000e+00,-2.0002249e+00,-1.0746742e-05,-5.3693434e-01,1.0464150e-01,-2.0002249e+00,-1.0961363e-05,-5.3693434e-01,1.0464143e-01,-1.4472589e+00,-7.2339415e-04,-5.3916441e-01,8.6301649e-02
9.1500000e-01,-2.0000000e+00,-2.0002197e+00,-9.1450793e-06,-5.3660834e-01,1.0460995e-01,-2.0002197e+00,-9.1887747e-06,-5.3660834e-01,1.0460997e-01,-1.4475958e+00,-7.2197629e-04,-5.3916853e-01,8.6322479e-02
9.2000000e-01,-2.0000000e+00,-2.0002136e+00,-7.8400498e-06,-5.3620294e-01,1.0458152e-01,-2.0002136e+00,-7.9818890e-06,-5.3620294e-01,1.0458147e-01,-1.4479325e+00,-7.2185434e-04,-5.3942566e-01,8.6331204e-02
9.2500000e-01,-2.0000000e+00,-2.0002067e+00,-6.5042779e-06,-5.3598380e-01,1.0455965e-01,-2.0002067e+00,-6.5208327e-06,-5.3598380e-01,1.0455966e-01,-1.4482689e+00,-7.2238582e-04,-5.3942269e-01,8.6333553e-02
9.3000000e-01,-2.0000000e+00,-2.0001992e+00,-5.3945172e-06,-5.3572423e-01,1.0454073e-01,-2.0001992e+00,-5.4765914e-06,-5.3572423e-01,1.0454070e-01,-1.4486051e+00,-7.2159071e-04,-5.3918334e-01,8.6347261e-02
9.3500000e-01,-2.0000000e+00,-2.0001911e+00,-4.2991200e-06,-5.3559313e-01,1.0452688e-01,-2.0001911e+00,-4.2943678e-06,-5.3559313e-01,1.0452689e-01,-1.4489412e+00,-7.2030038e-04,-5.3918667e-01,8.6366834e-02
9.4000000e-01,-2.0000000e+00,-2.0001827e+00,-3.3693605e-06,-5.3545264e-01,1.0451579e-01,-2.0001827e+00,-3.4032861e-06,-5.3545264e-01,1.0451578e-01,-1.4492770e+00,-7.2013592e-04,-5.3941109e-01,8.6375827e-02
9.4500000e-01,-2.0000000e+00,-2.0001739e+00,-2.4882465e-06,-5.3539274e-01,1.0450848e-01,-2.0001739e+00,-2.4672457e-06,-5.3539274e-01,1.0450849e-01,-1.4496127e+00,-7.2054970e-04,-5.3940829e-01,8.6379247e-02
9.5000000e-01,-2.0000000e+00,-2.0001650e+00,-1.7219014e-06,-5.3534757e-01,1.0450371e-01,-2.0001650e+00,-1.7179047e-06,-5.3534757e-01,1.0450370e-01,-1.4499480e+00,-7.1979683e-04,-5.3919878e-01,8.6392601e-02
9.5500000e-01,-2.0000000e+00,-2.0001560e+00,-1.0292401e-06,-5.3534401e-01,1.0450162e-01,-2.0001560e+00,-9.9631631e-07,-5.3534401e-01,1.0450163e-01,-1.4502833e+00,-7.1861816e-04,-5.3920154e-01,8.6411079e-02
9.6000000e-01,-2.0000000e+00,-2.0001470e+00,-4.0915542e-07,-5.3537333e-01,1.0450183e-01,-2.0001470e+00,-3.7611869e-07,-5.3537333e-01,1.0450183e-01,-1.4506183e+00,-7.1841660e-04,-5.3939751e-01,8.6420313e-02
9.6500000e-01,-2.0000000e+00,-2.0001380e+00,1.1998685e-07,-5.3541317e-01,1.0450381e-01,-2.0001380e+00,1.6118733e-07,-5.3541317e-01,1.0450382e-01,-1.4509531e+00,-7.1872769e-04,-5.3939494e-01,8.6424674e-02
9.7000000e-01,-2.0000000e+00,-2.0001291e+00,6.1093852e-07,-5.3549894e-01,1.0450784e-01,-2.0001291e+00,6.6540531e-07,-5.3549894e-01,1.0450785e-01,-1.4512877e+00,-7.1801183e-04,-5.3921164e-01,8.6437722e-02
9.7500000e-01,-2.0000000e+00,-2.0001204e+00,1.0001340e-06,-5.3557106e-01,1.0451291e-01,-2.0001204e+00,1.0465854e-06,-5.3557106e-01,1.0451291e-01,-1.4516221e+00,-7.1693094e-04,-5.3921397e-01,8.6455247e-02
