t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
8.4350000e+00,2.0000000e+00,1.9999998e+00,2.6773515e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6865178e-07,5.3929853e-01,4.7026047e-01,1.7791667e+00,2.9583371e-04,5.3929880e-01,4.7263397e-01
8.4400000e+00,2.0000000e+00,1.9999998e+00,2.6772981e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6864596e-07,5.3929853e-01,4.7026047e-01,1.7793013e+00,2.9554378e-04,5.3929880e-01,4.7263223e-01
8.4450000e+00,2.0000000e+00,1.9999998e+00,2.6772444e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6864103e-07,5.3929853e-01,4.7026047e-01,1.7794358e+00,2.9547324e-04,5.3929880e-01,4.7263107e-01
8.4500000e+00,2.0000000e+00,1.9999998e+00,2.6771910e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6863521e-07,5.3929853e-01,4.7026047e-01,1.7795702e+00,2.9518367e-04,5.3929880e-01,4.7262934e-01
8.4550000e+00,2.0000000e+00,1.9999998e+00,2.6771372e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6863028e-07,5.3929853e-01,4.7026047e-01,1.7797045e+00,2.9511321e-04,5.3929880e-01,4.7262818e-01
8.4600000e+00,2.0000000e+00,1.9999998e+00,2.6770839e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6862446e-07,5.3929853e-01,4.7026047e-01,1.7798388e+00,2.9482399e-04,5.3929880e-01,4.7262645e-01
8.4650000e+00,2.0000000e+00,1.9999998e+00,2.6770301e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6861953e-07,5.3929853e-01,4.7026047e-01,1.7799729e+00,2.9475362e-04,5.3929880e-01,4.7262530e-01
8.4700000e+00,2.0000000e+00,1.9999998e+00,2.6769768e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6861372e-07,5.3929853e-01,4.7026047e-01,1.7801070e+00,2.9446475e-04,5.3929880e-01,4.7262357e-01
8.4750000e+00,2.0000000e+00,1.9999998e+00,2.6769230e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6860879e-07,5.3929853e-01,4.7026047e-01,1.7802410e+00,2.9439447e-04,5.3929880e-01,4.7262242e-01
8.4800000e+00,2.0000000e+00,1.9999998e+00,2.6768697e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6860297e-07,5.3929853e-01,4.7026047e-01,1.7803750e+00,2.9410595e-04,5.3929880e-01,4.7262069e-01
8.4850000e+00,2.0000000e+00,1.9999998e+00,2.6768159e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6859804e-07,5.3929853e-01,4.7026047e-01,1.7805088e+00,2.9403575e-04,5.3929880e-01,4.7261954e-01
8.4900000e+00,2.0000000e+00,1.9999998e+00,2.6767625e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6859222e-07,5.3929853e-01,4.7026047e-01,1.7806426e+00,2.9374759e-04,5.3929880e-01,4.7261781e-01
8.4950000e+00,2.0000000e+00,1.9999998e+00,2.6767088e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6858729e-07,5.3929853e-01,4.7026047e-01,1.7807762e+00,2.9367747e-04,5.3929880e-01,4.7261666e-01
8.5000000e+00,2.0000000e+00,1.9999998e+00,2.6766554e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6858147e-07,5.3929853e-01,4.7026047e-01,1.7809099e+00,2.9338966e-04,5.3929880e-01,4.7261494e-01
8.5050000e+00,2.0000000e+00,1.9999998e+00,2.6766017e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6857654e-07,5.3929853e-01,4.7026047e-01,1.7810434e+00,2.9331963e-04,5.3929880e-01,4.7261379e-01
8.5100000e+00,2.0000000e+00,1.9999998e+00,2.6765483e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6857073e-07,5.3929853e-01,4.7026047e-01,1.7811768e+00,2.9303217e-04,5.3929880e-01,4.7261207e-01
8.5150000e+00,2.0000000e+00,1.9999998e+00,2.6764946e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6856580e-07,5.3929853e-01,4.7026047e-01,1.7813102e+00,2.9296223e-04,5.3929880e-01,4.7261092e-01
8.5200000e+00,2.0000000e+00,1.9999998e+00,2.6764413e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6855998e-07,5.3929853e-01,4.7026047e-01,1.7814434e+00,2.9267512e-04,5.3929880e-01,4.7260921e-01
8.5250000e+00,2.0000000e+00,1.9999998e+00,2.6763875e-07,5.3929853e-01,4.7026047e-01,1.9999998e+00,2.6855505e-07,5.3929853e-01,4.7026047e-01,1.7815766e+00,2.9260526e-04,5.3929880e-01,4.7260806e-01
8.5300000e+00,2.0000000e+00,1.9999998e+00,2.6763342e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6854924e-07,5.3929852e-01,4.7026047e-01,1.7817097e+00,2.9231850e-04,5.3929880e-01,4.7260634e-01
8.5350000e+00,2.0000000e+00,1.9999998e+00,2.6762804e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6854431e-07,5.3929852e-01,4.7026047e-01,1.7818428e+00,2.9224872e-04,5.3929880e-01,4.7260520e-01
8.5400000e+00,2.0000000e+00,1.9999998e+00,2.6762271e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6853849e-07,5.3929852e-01,4.7026047e-01,1.7819757e+00,2.9196231e-04,5.3929880e-01,4.7260348e-01
8.5450000e+00,2.0000000e+00,1.9999998e+00,2.6761734e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6853356e-07,5.3929852e-01,4.7026047e-01,1.7821086e+00,2.9189262e-04,5.3929880e-01,4.7260234e-01
8.5500000e+00,2.0000000e+00,1.9999998e+00,2.6761200e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6852775e-07,5.3929852e-01,4.7026047e-01,1.7822414e+00,2.9160656e-04,5.3929880e-01,4.7260063e-01
8.5550000e+00,2.0000000e+00,1.9999998e+00,2.6760663e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6852282e-07,5.3929852e-01,4.7026047e-01,1.7823741e+00,2.9153696e-04,5.3929880e-01,4.7259949e-01
8.5600000e+00,2.0000000e+00,1.9999998e+00,2.6760129e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6851700e-07,5.3929852e-01,4.7026047e-01,1.7825067e+00,2.9125124e-04,5.3929880e-01,4.7259778e-01
8.5650000e+00,2.0000000e+00,1.9999998e+00,2.6759592e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6851208e-07,5.3929852e-01,4.7026047e-01,1.7826393e+00,2.9118172e-04,5.3929880e-01,4.7259664e-01
8.5700000e+00,2.0000000e+00,1.9999998e+00,2.6759059e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6850626e-07,5.3929852e-01,4.7026047e-01,1.7827717e+00,2.9089636e-04,5.3929880e-01,4.7259493e-01
8.5750000e+00,2.0000000e+00,1.9999998e+00,2.6758522e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6850133e-07,5.3929852e-01,4.7026047e-01,1.7829041e+00,2.9082692e-04,5.3929880e-01,4.7259379e-01
8.5800000e+00,2.0000000e+00,1.9999998e+00,2.6757988e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6849552e-07,5.3929852e-01,4.7026047e-01,1.7830364e+00,2.9054191e-04,5.3929880e-01,4.7259208e-01
8.5850000e+00,2.0000000e+00,1.9999998e+00,2.6757451e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6849059e-07,5.3929852e-01,4.7026047e-01,1.7831686e+00,2.9047256e-04,5.3929880e-01,4.7259095e-01
8.5900000e+00,2.0000000e+00,1.9999998e+00,2.6756918e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6848477e-07,5.3929852e-01,4.7026047e-01,1.7833008e+00,2.9018789e-04,5.3929880e-01,4.7258924e-01
8.5950000e+00,2.0000000e+00,1.9999998e+00,2.6756380e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6847985e-07,5.3929852e-01,4.7026047e-01,1.7834329e+00,2.9011862e-04,5.3929880e-01,4.7258811e-01
8.6000000e+00,2.0000000e+00,1.9999998e+00,2.6755847e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6847403e-07,5.3929852e-01,4.7026047e-01,1.7835648e+00,2.8983430e-04,5.3929880e-01,4.7258641e-01
8.6050000e+00,2.0000000e+00,1.9999998e+00,2.6755310e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6846910e-07,5.3929852e-01,4.7026047e-01,1.7836967e+00,2.8976512e-04,5.3929880e-01,4.7258527e-01
8.6100000e+00,2.0000000e+00,1.9999998e+00,2.6754776e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6846329e-07,5.3929852e-01,4.7026047e-01,1.7838286e+00,2.8948114e-04,5.3929880e-01,4.7258357e-01
8.6150000e+00,2.0000000e+00,1.9999998e+00,2.6754239e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6845836e-07,5.3929852e-01,4.7026047e-01,1.7839603e+00,2.8941204e-04,5.3929880e-01,4.7258244e-01
8.6200000e+00,2.0000000e+00,1.9999998e+00,2.6753706e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6845255e-07,5.3929852e-01,4.7026047e-01,1.7840920e+00,2.8912841e-04,5.3929880e-01,4.7258074e-01
8.6250000e+00,2.0000000e+00,1.9999998e+00,2.6753169e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6844762e-07,5.3929852e-01,4.7026047e-01,1.7842235e+00,2.8905940e-04,5.3929879e-01,4.7257961e-01
8.6300000e+00,2.0000000e+00,1.9999998e+00,2.6752635e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6844181e-07,5.3929852e-01,4.7026047e-01,1.7843550e+00,2.8877611e-04,5.3929879e-01,4.7257791e-01
8.6350000e+00,2.0000000e+00,1.9999998e+00,2.6752098e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6843688e-07,5.3929852e-01,4.7026047e-01,1.7844865e+00,2.8870718e-04,5.3929879e-01,4.7257678e-01
8.6400000e+00,2.0000000e+00,1.9999998e+00,2.6751565e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6843107e-07,5.3929852e-01,4.7026047e-01,1.7846178e+00,2.8842424e-04,5.3929879e-01,4.7257509e-01
8.6450000e+00,2.0000000e+00,1.9999998e+00,2.6751028e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6842614e-07,5.3929852e-01,4.7026047e-01,1.7847491e+00,2.8835540e-04,5.3929879e-01,4.7257396e-01
8.6500000e+00,2.0000000e+00,1.9999998e+00,2.6750495e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6842033e-07,5.3929852e-01,4.7026047e-01,1.7848802e+00,2.8807280e-04,5.3929879e-01,4.7257227e-01
8.6550000e+00,2.0000000e+00,1.9999998e+00,2.6749958e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6841540e-07,5.3929852e-01,4.7026047e-01,1.7850113e+00,2.8800404e-04,5.3929879e-01,4.7257114e-01
8.6600000e+00,2.0000000e+00,1.9999998e+00,2.6749424e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6840959e-07,5.3929852e-01,4.7026047e-01,1.7851424e+00,2.8772179e-04,5.3929879e-01,4.7256945e-01
8.6650000e+00,2.0000000e+00,1.9999998e+00,2.6748887e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6840466e-07,5.3929852e-01,4.7026047e-01,1.7852733e+00,2.8765312e-04,5.3929879e-01,4.7256832e-01
8.6700000e+00,2.0000000e+00,1.9999998e+00,2.6748354e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6839885e-07,5.3929852e-01,4.7026047e-01,1.7854042e+00,2.8737121e-04,5.3929879e-01,4.7256664e-01
8.6750000e+00,2.0000000e+00,1.9999998e+00,2.6747817e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6839392e-07,5.3929852e-01,4.7026047e-01,1.7855349e+00,2.8730261e-04,5.3929879e-01,4.7256551e-01
8.6800000e+00,2.0000000e+00,1.9999998e+00,2.6747284e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6838811e-07,5.3929852e-01,4.7026047e-01,1.7856656e+00,2.8702105e-04,5.3929879e-01,4.7256383e-01
8.6850000e+00,2.0000000e+00,1.9999998e+00,2.6746747e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6838318e-07,5.3929852e-01,4.7026047e-01,1.7857963e+00,2.8695254e-04,5.3929879e-01,4.7256270e-01
8.6900000e+00,2.0000000e+00,1.9999998e+00,2.6746214e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6837737e-07,5.3929852e-01,4.7026047e-01,1.7859268e+00,2.8667132e-04,5.3929879e-01,4.7256102e-01
8.6950000e+00,2.0000000e+00,1.9999998e+00,2.6745677e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6837244e-07,5.3929852e-01,4.7026047e-01,1.7860573e+00,2.8660289e-04,5.3929879e-01,4.7255990e-01
8.7000000e+00,2.0000000e+00,1.9999998e+00,2.6745144e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6836663e-07,5.3929852e-01,4.7026047e-01,1.7861876e+00,2.8632202e-04,5.3929879e-01,4.7255822e-01
8.7050000e+00,2.0000000e+00,1.9999998e+00,2.6744607e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6836171e-07,5.3929852e-01,4.7026047e-01,1.7863180e+00,2.8625367e-04,5.3929879e-01,4.7255710e-01
8.7100000e+00,2.0000000e+00,1.9999998e+00,2.6744073e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6835589e-07,5.3929852e-01,4.7026047e-01,1.7864482e+00,2.8597314e-04,5.3929879e-01,4.7255542e-01
8.7150000e+00,2.0000000e+00,1.9999998e+00,2.6743537e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6835097e-07,5.3929852e-01,4.7026047e-01,1.7865783e+00,2.8590488e-04,5.3929879e-01,4.7255430e-01
8.7200000e+00,2.0000000e+00,1.9999998e+00,2.6743003e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6834516e-07,5.3929852e-01,4.7026047e-01,1.7867084e+00,2.8562468e-04,5.3929879e-01,4.7255262e-01
8.7250000e+00,2.0000000e+00,1.9999998e+00,2.6742466e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6834023e-07,5.3929852e-01,4.7026047e-01,1.7868384e+00,2.8555651e-04,5.3929879e-01,4.7255150e-01
8.7300000e+00,2.0000000e+00,1.9999998e+00,2.6741933e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6833442e-07,5.3929852e-01,4.7026047e-01,1.7869683e+00,2.8527666e-04,5.3929879e-01,4.7254983e-01
8.7350000e+00,2.0000000e+00,1.9999998e+00,2.6741397e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6832949e-07,5.3929852e-01,4.7026047e-01,1.7870981e+00,2.8520856e-04,5.3929879e-01,4.7254871e-01
8.7400000e+00,2.0000000e+00,1.9999998e+00,2.6740863e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6832368e-07,5.3929852e-01,4.7026047e-01,1.7872279e+00,2.8492905e-04,5.3929879e-01,4.7254704e-01
8.7450000e+00,2.0000000e+00,1.9999998e+00,2.6740327e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6831876e-07,5.3929852e-01,4.7026047e-01,1.7873575e+00,2.8486104e-04,5.3929879e-01,4.7254592e-01
8.7500000e+00,2.0000000e+00,1.9999998e+00,2.6739794e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6831295e-07,5.3929852e-01,4.7026047e-01,1.7874871e+00,2.8458187e-04,5.3929879e-01,4.7254425e-01
8.7550000e+00,2.0000000e+00,1.9999998e+00,2.6739257e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6830802e-07,5.3929852e-01,4.7026047e-01,1.7876166e+00,2.8451394e-04,5.3929879e-01,4.7254314e-01
8.7600000e+00,2.0000000e+00,1.9999998e+00,2.6738724e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6830222e-07,5.3929852e-01,4.7026047e-01,1.7877461e+00,2.8423511e-04,5.3929879e-01,4.7254147e-01
8.7650000e+00,2.0000000e+00,1.9999998e+00,2.6738187e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6829729e-07,5.3929852e-01,4.7026047e-01,1.7878754e+00,2.8416727e-04,5.3929879e-01,4.7254035e-01
8.7700000e+00,2.0000000e+00,1.9999998e+00,2.6737654e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6829148e-07,5.3929852e-01,4.7026047e-01,1.7880047e+00,2.8388878e-04,5.3929879e-01,4.7253869e-01
8.7750000e+00,2.0000000e+00,1.9999998e+00,2.6737117e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6828656e-07,5.3929852e-01,4.7026047e-01,1.7881339e+00,2.8382101e-04,5.3929879e-01,4.7253758e-01
8.7800000e+00,2.0000000e+00,1.9999998e+00,2.6736584e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6828075e-07,5.3929852e-01,4.7026047e-01,1.7882630e+00,2.8354286e-04,5.3929879e-01,4.7253591e-01
8.7850000e+00,2.0000000e+00,1.9999998e+00,2.6736047e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6827582e-07,5.3929852e-01,4.7026047e-01,1.7883920e+00,2.8347518e-04,5.3929879e-01,4.7253480e-01
8.7900000e+00,2.0000000e+00,1.9999998e+00,2.6735514e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6827001e-07,5.3929852e-01,4.7026047e-01,1.7885210e+00,2.8319737e-04,5.3929879e-01,4.7253314e-01
8.7950000e+00,2.0000000e+00,1.9999998e+00,2.6734978e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6826509e-07,5.3929852e-01,4.7026047e-01,1.7886499e+00,2.8312977e-04,5.3929879e-01,4.7253203e-01
8.8000000e+00,2.0000000e+00,1.9999998e+00,2.6734445e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6825928e-07,5.3929852e-01,4.7026047e-01,1.7887787e+00,2.8285230e-04,5.3929879e-01,4.7253037e-01
8.8050000e+00,2.0000000e+00,1.9999998e+00,2.6733908e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6825435e-07,5.3929852e-01,4.7026047e-01,1.7889074e+00,2.8278478e-04,5.3929879e-01,4.7252926e-01
8.8100000e+00,2.0000000e+00,1.9999998e+00,2.6733375e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6824854e-07,5.3929852e-01,4.7026047e-01,1.7890360e+00,2.8250765e-04,5.3929879e-01,4.7252760e-01
8.8150000e+00,2.0000000e+00,1.9999998e+00,2.6732838e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6824362e-07,5.3929852e-01,4.7026047e-01,1.7891646e+00,2.8244022e-04,5.3929879e-01,4.7252650e-01
8.8200000e+00,2.0000000e+00,1.9999998e+00,2.6732305e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6823781e-07,5.3929852e-01,4.7026047e-01,1.7892931e+00,2.8216342e-04,5.3929879e-01,4.7252484e-01
8.8250000e+00,2.0000000e+00,1.9999998e+00,2.6731769e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6823289e-07,5.3929852e-01,4.7026047e-01,1.7894215e+00,2.8209607e-04,5.3929879e-01,4.7252374e-01
8.8300000e+00,2.0000000e+00,1.9999998e+00,2.6731236e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6822708e-07,5.3929852e-01,4.7026047e-01,1.7895498e+00,2.8181961e-04,5.3929879e-01,4.7252208e-01
8.8350000e+00,2.0000000e+00,1.9999998e+00,2.6730699e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6822215e-07,5.3929852e-01,4.7026047e-01,1.7896781e+00,2.8175234e-04,5.3929879e-01,4.7252098e-01
8.8400000e+00,2.0000000e+00,1.9999998e+00,2.6730166e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6821635e-07,5.3929852e-01,4.7026047e-01,1.7898063e+00,2.8147621e-04,5.3929879e-01,4.7251932e-01
8.8450000e+00,2.0000000e+00,1.9999998e+00,2.6729630e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6821142e-07,5.3929852e-01,4.7026047e-01,1.7899344e+00,2.8140903e-04,5.3929879e-01,4.7251822e-01
8.8500000e+00,2.0000000e+00,1.9999998e+00,2.6729097e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6820562e-07,5.3929852e-01,4.7026047e-01,1.7900624e+00,2.8113324e-04,5.3929879e-01,4.7251657e-01
8.8550000e+00,2.0000000e+00,1.9999998e+00,2.6728560e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6820069e-07,5.3929852e-01,4.7026047e-01,1.7901903e+00,2.8106614e-04,5.3929879e-01,4.7251547e-01
8.8600000e+00,2.0000000e+00,1.9999998e+00,2.6728027e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6819489e-07,5.3929852e-01,4.7026047e-01,1.7903182e+00,2.8079068e-04,5.3929879e-01,4.7251382e-01
8.8650000e+00,2.0000000e+00,1.9999998e+00,2.6727491e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6818996e-07,5.3929852e-01,4.7026047e-01,1.7904460e+00,2.8072366e-04,5.3929879e-01,4.7251272e-01
8.8700000e+00,2.0000000e+00,1.9999998e+00,2.6726958e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6818416e-07,5.3929852e-01,4.7026047e-01,1.7905737e+00,2.8044854e-04,5.3929879e-01,4.7251108e-01
8.8750000e+00,2.0000000e+00,1.9999998e+00,2.6726422e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6817923e-07,5.3929852e-01,4.7026047e-01,1.7907013e+00,2.8038160e-04,5.3929879e-01,4.7250998e-01
8.8800000e+00,2.0000000e+00,1.9999998e+00,2.6725889e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6817342e-07,5.3929852e-01,4.7026047e-01,1.7908289e+00,2.8010682e-04,5.3929879e-01,4.7250833e-01
8.8850000e+00,2.0000000e+00,1.9999998e+00,2.6725352e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6816850e-07,5.3929852e-01,4.7026047e-01,1.7909563e+00,2.8003996e-04,5.3929879e-01,4.7250724e-01
8.8900000e+00,2.0000000e+00,1.9999998e+00,2.6724819e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6816270e-07,5.3929852e-01,4.7026047e-01,1.7910837e+00,2.7976552e-04,5.3929878e-01,4.7250559e-01
8.8950000e+00,2.0000000e+00,1.9999998e+00,2.6724283e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6815777e-07,5.3929852e-01,4.7026047e-01,1.7912111e+00,2.7969874e-04,5.3929878e-01,4.7250450e-01
8.9000000e+00,2.0000000e+00,1.9999998e+00,2.6723750e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6815197e-07,5.3929852e-01,4.7026047e-01,1.7913383e+00,2.7942463e-04,5.3929878e-01,4.7250286e-01
8.9050000e+00,2.0000000e+00,1.9999998e+00,2.6723214e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6814704e-07,5.3929852e-01,4.7026047e-01,1.7914655e+00,2.7935793e-04,5.3929878e-01,4.7250176e-01
8.9100000e+00,2.0000000e+00,1.9999998e+00,2.6722681e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6814124e-07,5.3929852e-01,4.7026047e-01,1.7915926e+00,2.7908415e-04,5.3929878e-01,4.7250013e-01
8.9150000e+00,2.0000000e+00,1.9999998e+00,2.6722144e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6813631e-07,5.3929852e-01,4.7026047e-01,1.7917196e+00,2.7901754e-04,5.3929878e-01,4.7249903e-01
8.9200000e+00,2.0000000e+00,1.9999998e+00,2.6721611e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6813051e-07,5.3929852e-01,4.7026047e-01,1.7918465e+00,2.7874409e-04,5.3929878e-01,4.7249740e-01
8.9250000e+00,2.0000000e+00,1.9999998e+00,2.6721075e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6812558e-07,5.3929852e-01,4.7026047e-01,1.7919734e+00,2.7867756e-04,5.3929878e-01,4.7249631e-01
8.9300000e+00,2.0000000e+00,1.9999998e+00,2.6720542e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6811978e-07,5.3929852e-01,4.7026047e-01,1.7921001e+00,2.7840445e-04,5.3929878e-01,4.7249467e-01
8.9350000e+00,2.0000000e+00,1.9999998e+00,2.6720006e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6811486e-07,5.3929852e-01,4.7026047e-01,1.7922268e+00,2.7833800e-04,5.3929878e-01,4.7249358e-01
8.9400000e+00,2.0000000e+00,1.9999998e+00,2.6719473e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6810905e-07,5.3929852e-01,4.7026047e-01,1.7923535e+00,2.7806522e-04,5.3929878e-01,4.7249195e-01
8.9450000e+00,2.0000000e+00,1.9999998e+00,2.6718937e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6810413e-07,5.3929852e-01,4.7026047e-01,1.7924800e+00,2.7799885e-04,5.3929878e-01,4.7249086e-01
8.9500000e+00,2.0000000e+00,1.9999998e+00,2.6718404e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6809832e-07,5.3929852e-01,4.7026047e-01,1.7926065e+00,2.7772640e-04,5.3929878e-01,4.7248923e-01
8.9550000e+00,2.0000000e+00,1.9999998e+00,2.6717868e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6809340e-07,5.3929852e-01,4.7026047e-01,1.7927329e+00,2.7766011e-04,5.3929878e-01,4.7248814e-01
8.9600000e+00,2.0000000e+00,1.9999998e+00,2.6717335e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6808760e-07,5.3929852e-01,4.7026047e-01,1.7928592e+00,2.7738800e-04,5.3929878e-01,4.7248651e-01
8.9650000e+00,2.0000000e+00,1.9999998e+00,2.6716799e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6808268e-07,5.3929852e-01,4.7026047e-01,1.7929854e+00,2.7732179e-04,5.3929878e-01,4.7248543e-01
8.9700000e+00,2.0000000e+00,1.9999998e+00,2.6716266e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6807687e-07,5.3929852e-01,4.7026047e-01,1.7931116e+00,2.7705000e-04,5.3929878e-01,4.7248380e-01
8.9750000e+00,2.0000000e+00,1.9999998e+00,2.6715730e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6807195e-07,5.3929852e-01,4.7026047e-01,1.7932377e+00,2.7698387e-04,5.3929878e-01,4.7248271e-01
8.9800000e+00,2.0000000e+00,1.9999998e+00,2.6715197e-07,5.3929852e-01,4.7026047e-01,1.9999998e+00,2.6806615e-07,5.3929852e-01,4.7026047e-01,1.7933637e+00,2.7671242e-04,5.3929878e-01,4.7248109e-01
