t_s,v_ref,v,i_cmd,regen_v_ref,regen_v,regen_i_cmd
3.0740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.0980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.1980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.2980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.3980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.4980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.5980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.6980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.7980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
3.8460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
