t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
5.2760000e+00,5.0000000e-02,4.9999991e-02,1.2196763e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196693e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3224103e-12,1.3482462e-02,4.9925651e-01
5.2770000e+00,5.0000000e-02,4.9999991e-02,1.2196599e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196830e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3227513e-12,1.3482462e-02,4.9925651e-01
5.2780000e+00,5.0000000e-02,4.9999991e-02,1.2196661e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196591e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3221245e-12,1.3482462e-02,4.9925651e-01
5.2790000e+00,5.0000000e-02,4.9999991e-02,1.2196498e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196726e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3224619e-12,1.3482462e-02,4.9925651e-01
5.2800000e+00,5.0000000e-02,4.9999991e-02,1.2196561e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196490e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3218004e-12,1.3482462e-02,4.9925651e-01
5.2810000e+00,5.0000000e-02,4.9999991e-02,1.2196399e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196626e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3221302e-12,1.3482462e-02,4.9925651e-01
5.2820000e+00,5.0000000e-02,4.9999991e-02,1.2196461e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196389e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3215024e-12,1.3482462e-02,4.9925651e-01
5.2830000e+00,5.0000000e-02,4.9999991e-02,1.2196295e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196525e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3218477e-12,1.3482462e-02,4.9925651e-01
5.2840000e+00,5.0000000e-02,4.9999991e-02,1.2196359e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196289e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3212245e-12,1.3482462e-02,4.9925651e-01
5.2850000e+00,5.0000000e-02,4.9999991e-02,1.2196193e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196424e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3215688e-12,1.3482462e-02,4.9925651e-01
5.2860000e+00,5.0000000e-02,4.9999991e-02,1.2196257e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196187e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3209444e-12,1.3482462e-02,4.9925651e-01
5.2870000e+00,5.0000000e-02,4.9999991e-02,1.2196095e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196322e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3212869e-12,1.3482462e-02,4.9925651e-01
5.2880000e+00,5.0000000e-02,4.9999991e-02,1.2196156e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196084e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3206295e-12,1.3482462e-02,4.9925651e-01
5.2890000e+00,5.0000000e-02,4.9999991e-02,1.2195992e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196220e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3209633e-12,1.3482462e-02,4.9925651e-01
5.2900000e+00,5.0000000e-02,4.9999991e-02,1.2196056e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195985e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3203382e-12,1.3482462e-02,4.9925651e-01
5.2910000e+00,5.0000000e-02,4.9999991e-02,1.2195894e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196121e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3206837e-12,1.3482462e-02,4.9925651e-01
5.2920000e+00,5.0000000e-02,4.9999991e-02,1.2195957e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195882e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3200609e-12,1.3482462e-02,4.9925651e-01
5.2930000e+00,5.0000000e-02,4.9999991e-02,1.2195791e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196017e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3204052e-12,1.3482462e-02,4.9925651e-01
