t,alpha,v,r_cmd,i_cmd
2.932000000e+01,-8.367720579e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.934000000e+01,-8.350221556e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.936000000e+01,-8.324688595e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.938000000e+01,-8.307146204e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.940000000e+01,-8.286909570e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.942000000e+01,-8.261956657e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.944000000e+01,-8.245021419e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.946000000e+01,-8.224904048e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.948000000e+01,-8.208174808e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.950000000e+01,-8.184512096e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.952000000e+01,-8.164497724e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.954000000e+01,-8.148814739e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.956000000e+01,-8.124908081e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.958000000e+01,-8.106113437e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.960000000e+01,-8.083047036e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.962000000e+01,-8.067586313e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.964000000e+01,-8.048786247e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.966000000e+01,-8.026137263e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.968000000e+01,-8.008307559e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.970000000e+01,-7.985490524e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.972000000e+01,-7.967855976e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.974000000e+01,-7.946171932e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.976000000e+01,-7.931562308e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.978000000e+01,-7.907124391e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.980000000e+01,-7.892682818e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.982000000e+01,-7.868624372e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.984000000e+01,-7.854475534e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.986000000e+01,-7.830726085e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.988000000e+01,-7.813677006e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.990000000e+01,-7.793098849e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.992000000e+01,-7.777101445e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.994000000e+01,-7.756409447e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.996000000e+01,-7.740612621e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
2.998000000e+01,-7.720885563e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.000000000e+01,-7.697613163e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.002000000e+01,-7.682331334e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.004000000e+01,-7.662485013e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.006000000e+01,-7.647772389e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.008000000e+01,-7.628310960e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.010000000e+01,-7.606209499e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.012000000e+01,-7.591361350e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.014000000e+01,-7.573016650e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.016000000e+01,-7.550763400e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.018000000e+01,-7.536994032e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.020000000e+01,-7.515060622e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.022000000e+01,-7.497442337e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.024000000e+01,-7.476116080e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.026000000e+01,-7.462606921e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.028000000e+01,-7.444891058e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.030000000e+01,-7.424139428e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.032000000e+01,-7.403881111e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.034000000e+01,-7.390702633e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.036000000e+01,-7.370644893e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.038000000e+01,-7.353547025e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.040000000e+01,-7.333809124e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.042000000e+01,-7.314136276e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.044000000e+01,-7.301760108e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.046000000e+01,-7.282347468e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.048000000e+01,-7.266322960e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.050000000e+01,-7.247159687e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.052000000e+01,-7.227931361e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.054000000e+01,-7.209331873e-14,5.000000006e-02,5.003717474e-01,1.348246209e-02
3.056000000e+01,-7.190504702e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.058000000e+01,-7.172284685e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.060000000e+01,-7.160694563e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.062000000e+01,-7.142875701e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.064000000e+01,-7.124525579e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.066000000e+01,-7.106354350e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.068000000e+01,-7.088963748e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.070000000e+01,-7.070787098e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.072000000e+01,-7.053331443e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.074000000e+01,-7.039751811e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.076000000e+01,-7.022128105e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.078000000e+01,-7.005431391e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.080000000e+01,-6.987964894e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.082000000e+01,-6.971181445e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.084000000e+01,-6.951644121e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.086000000e+01,-6.934676357e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.088000000e+01,-6.918510903e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.090000000e+01,-6.902372554e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.092000000e+01,-6.886142047e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.094000000e+01,-6.870486168e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.096000000e+01,-6.847127032e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.098000000e+01,-6.831747624e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.100000000e+01,-6.815636380e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.102000000e+01,-6.800696074e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.104000000e+01,-6.785311245e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.106000000e+01,-6.767194227e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.108000000e+01,-6.752020817e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.110000000e+01,-6.737259405e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.112000000e+01,-6.715374784e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.114000000e+01,-6.700580845e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.116000000e+01,-6.686480796e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.118000000e+01,-6.671865751e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.120000000e+01,-6.654865461e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.122000000e+01,-6.633512099e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.124000000e+01,-6.619482523e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.126000000e+01,-6.606146836e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.128000000e+01,-6.588886338e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.130000000e+01,-6.575485599e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.132000000e+01,-6.555075493e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.134000000e+01,-6.541506703e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.136000000e+01,-6.525617720e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.138000000e+01,-6.505180509e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.140000000e+01,-6.492549554e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.142000000e+01,-6.479793915e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.144000000e+01,-6.456938933e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.146000000e+01,-6.444427240e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.148000000e+01,-6.429053253e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.150000000e+01,-6.416845137e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.152000000e+01,-6.397584285e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.154000000e+01,-6.382671084e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.156000000e+01,-6.370668966e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.158000000e+01,-6.351961058e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.160000000e+01,-6.336982805e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.162000000e+01,-6.318789892e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.164000000e+01,-6.307259402e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.166000000e+01,-6.293300299e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.168000000e+01,-6.274662864e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.170000000e+01,-6.260833865e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.172000000e+01,-6.243031266e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.174000000e+01,-6.228904111e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.176000000e+01,-6.211399667e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.178000000e+01,-6.201050957e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.180000000e+01,-6.180451116e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.182000000e+01,-6.170129511e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.184000000e+01,-6.150082613e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.186000000e+01,-6.139820640e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.188000000e+01,-6.127298105e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.190000000e+01,-6.110438761e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.192000000e+01,-6.090337653e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.194000000e+01,-6.081409248e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.196000000e+01,-6.061232245e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.198000000e+01,-6.049246390e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.200000000e+01,-6.033026726e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.202000000e+01,-6.021019187e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.204000000e+01,-6.004799522e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.206000000e+01,-5.986102456e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.208000000e+01,-5.977439680e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.210000000e+01,-5.958769719e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.212000000e+01,-5.947331386e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.214000000e+01,-5.931670086e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.216000000e+01,-5.921099114e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.218000000e+01,-5.905600444e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.220000000e+01,-5.887792424e-14,5.000000005e-02,5.003717474e-01,1.348246209e-02
3.222000000e+01,-5.876673930e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.224000000e+01,-5.861955886e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.226000000e+01,-5.844348443e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.228000000e+01,-5.833517263e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.230000000e+01,-5.819650317e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.232000000e+01,-5.801755560e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.234000000e+01,-5.791753795e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.236000000e+01,-5.778082006e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.238000000e+01,-5.760588404e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.240000000e+01,-5.751280528e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.242000000e+01,-5.733922451e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.244000000e+01,-5.720494608e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.246000000e+01,-5.704063524e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.248000000e+01,-5.687252969e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.250000000e+01,-5.681691012e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.252000000e+01,-5.664918404e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.254000000e+01,-5.649349261e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.256000000e+01,-5.632760968e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.258000000e+01,-5.624342138e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.260000000e+01,-5.611678656e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.262000000e+01,-5.595898094e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.264000000e+01,-5.580486160e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.266000000e+01,-5.564694755e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.268000000e+01,-5.557029446e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.270000000e+01,-5.541156726e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.272000000e+01,-5.529761761e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.274000000e+01,-5.514409459e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.276000000e+01,-5.499669730e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.278000000e+01,-5.485027580e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.280000000e+01,-5.469935485e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.282000000e+01,-5.463072486e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.284000000e+01,-5.448143022e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.286000000e+01,-5.437420262e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.288000000e+01,-5.423163004e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.290000000e+01,-5.408585906e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.292000000e+01,-5.395044220e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.294000000e+01,-5.380922487e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.296000000e+01,-5.367386223e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.298000000e+01,-5.353562645e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.300000000e+01,-5.339825804e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.302000000e+01,-5.326658168e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.304000000e+01,-5.312834591e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.306000000e+01,-5.299889217e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.308000000e+01,-5.286721581e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.310000000e+01,-5.273591893e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.312000000e+01,-5.260782044e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.314000000e+01,-5.255095404e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.316000000e+01,-5.235346661e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.318000000e+01,-5.222395866e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.320000000e+01,-5.210290749e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.322000000e+01,-5.197708583e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.324000000e+01,-5.185392046e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.326000000e+01,-5.173547138e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.328000000e+01,-5.161051708e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.330000000e+01,-5.149586270e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.332000000e+01,-5.137454047e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.334000000e+01,-5.125842242e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.336000000e+01,-5.114062385e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.338000000e+01,-5.102401791e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.340000000e+01,-5.091185720e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.342000000e+01,-5.076321308e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.344000000e+01,-5.065566022e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.346000000e+01,-5.053986743e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.348000000e+01,-5.035831778e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.350000000e+01,-5.025076492e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.352000000e+01,-5.014006788e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.354000000e+01,-5.003668920e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.356000000e+01,-4.992658847e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.358000000e+01,-4.979279792e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.360000000e+01,-4.961439246e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.362000000e+01,-4.951063431e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.364000000e+01,-4.941056245e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.366000000e+01,-4.930593694e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.368000000e+01,-4.917626636e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.370000000e+01,-4.907890500e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.372000000e+01,-4.890646265e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.374000000e+01,-4.880969760e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.376000000e+01,-4.871342045e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.378000000e+01,-4.858786984e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.380000000e+01,-4.841840904e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.382000000e+01,-4.833113076e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.384000000e+01,-4.823349836e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.386000000e+01,-4.811298929e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.388000000e+01,-4.794867845e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.390000000e+01,-4.786112912e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.392000000e+01,-4.777417611e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.394000000e+01,-4.765139021e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.396000000e+01,-4.749759613e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.398000000e+01,-4.740733630e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.400000000e+01,-4.729447086e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.402000000e+01,-4.713709891e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.404000000e+01,-4.705724742e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.406000000e+01,-4.697576963e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.408000000e+01,-4.678809423e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.410000000e+01,-4.671295902e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.412000000e+01,-4.663202333e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.414000000e+01,-4.645134104e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.416000000e+01,-4.637322427e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.418000000e+01,-4.626670141e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.420000000e+01,-4.611718993e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.422000000e+01,-4.604606627e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.424000000e+01,-4.593824236e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.426000000e+01,-4.579843449e-14,5.000000004e-02,5.003717474e-01,1.348246209e-02
3.428000000e+01,-4.572324507e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.430000000e+01,-4.555091113e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.432000000e+01,-4.548249798e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.434000000e+01,-4.538275138e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.436000000e+01,-4.524077510e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.438000000e+01,-4.517837927e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.440000000e+01,-4.500702111e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.442000000e+01,-4.494066794e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.444000000e+01,-4.484845655e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.446000000e+01,-4.471103392e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.448000000e+01,-4.461958147e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.450000000e+01,-4.448465251e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.452000000e+01,-4.439374215e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.454000000e+01,-4.426119844e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.456000000e+01,-4.417229386e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.458000000e+01,-4.404099698e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.460000000e+01,-4.395453185e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.462000000e+01,-4.382551180e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.464000000e+01,-4.374061877e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.466000000e+01,-4.361327922e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.468000000e+01,-4.353017512e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.470000000e+01,-4.340429925e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.472000000e+01,-4.332314672e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.474000000e+01,-4.319992714e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.476000000e+01,-4.312099722e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.478000000e+01,-4.299842817e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.480000000e+01,-4.284772407e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.482000000e+01,-4.280121179e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.484000000e+01,-4.265099558e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.486000000e+01,-4.260784434e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.488000000e+01,-4.245681497e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.490000000e+01,-4.238395659e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.492000000e+01,-4.226816380e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.494000000e+01,-4.219807012e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.496000000e+01,-4.208124734e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.498000000e+01,-4.193829528e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.500000000e+01,-4.186809319e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.502000000e+01,-4.175896825e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.504000000e+01,-4.161661250e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.506000000e+01,-4.158121330e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.508000000e+01,-4.144270647e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.510000000e+01,-4.137434752e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.512000000e+01,-4.127037254e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.514000000e+01,-4.113099835e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.516000000e+01,-4.106957829e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.518000000e+01,-4.096262175e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.520000000e+01,-4.083268012e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.522000000e+01,-4.076589327e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.524000000e+01,-4.066739350e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.526000000e+01,-4.053777713e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.528000000e+01,-4.047668234e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.530000000e+01,-4.038002571e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.532000000e+01,-4.024954198e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.534000000e+01,-4.012171454e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
3.536000000e+01,-4.009596474e-14,5.000000003e-02,5.003717474e-01,1.348246209e-02
