t,alpha,v,r_cmd,i_cmd
3.140000000e+01,-6.492905172e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.142000000e+01,-6.477162556e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.144000000e+01,-6.461680149e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.146000000e+01,-6.445824777e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.148000000e+01,-6.429613786e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.150000000e+01,-6.414079337e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.152000000e+01,-6.398297690e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.154000000e+01,-6.383131870e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.156000000e+01,-6.367493338e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.158000000e+01,-6.351698681e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.160000000e+01,-6.336845111e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.162000000e+01,-6.321163211e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.164000000e+01,-6.305741519e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.166000000e+01,-6.290619067e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.168000000e+01,-6.275245081e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.170000000e+01,-6.259437413e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.172000000e+01,-6.244336645e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.174000000e+01,-6.229040721e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.176000000e+01,-6.214213172e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.178000000e+01,-6.199259855e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.180000000e+01,-6.183851174e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.182000000e+01,-6.168620302e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.184000000e+01,-6.153653975e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.186000000e+01,-6.138652954e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.188000000e+01,-6.123625912e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.190000000e+01,-6.108902446e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.192000000e+01,-6.094031529e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.194000000e+01,-6.078995814e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.196000000e+01,-6.064185612e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.198000000e+01,-6.049691997e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.200000000e+01,-6.034534851e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.202000000e+01,-6.020327466e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.204000000e+01,-6.005582316e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.206000000e+01,-5.991006302e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.208000000e+01,-5.976144059e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.210000000e+01,-5.961611413e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.212000000e+01,-5.947135145e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.214000000e+01,-5.932953781e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.216000000e+01,-5.918295368e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.218000000e+01,-5.904166045e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.220000000e+01,-5.889568347e-13,5.000000005e-01,5.037174745e-01,1.348246209e-01
3.222000000e+01,-5.875122437e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.224000000e+01,-5.860628823e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.226000000e+01,-5.846070156e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.228000000e+01,-5.832413545e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.230000000e+01,-5.817798500e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.232000000e+01,-5.804076837e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.234000000e+01,-5.789856442e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.236000000e+01,-5.775948296e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.238000000e+01,-5.761415650e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.240000000e+01,-5.747824092e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.242000000e+01,-5.733768495e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.244000000e+01,-5.719760603e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.246000000e+01,-5.705726690e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.248000000e+01,-5.691380527e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.250000000e+01,-5.678222649e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.252000000e+01,-5.663828781e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.254000000e+01,-5.650428042e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.256000000e+01,-5.636814800e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.258000000e+01,-5.623140842e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.260000000e+01,-5.609375811e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.262000000e+01,-5.595710527e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.264000000e+01,-5.582105958e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.266000000e+01,-5.568661851e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.268000000e+01,-5.554354719e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.270000000e+01,-5.541292251e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.272000000e+01,-5.527280023e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.274000000e+01,-5.514508121e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.276000000e+01,-5.500968604e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.278000000e+01,-5.487398730e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.280000000e+01,-5.473703088e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.282000000e+01,-5.460232960e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.284000000e+01,-5.447573816e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.286000000e+01,-5.434233792e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.288000000e+01,-5.421114946e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.290000000e+01,-5.407662165e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.292000000e+01,-5.394721128e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.294000000e+01,-5.381597945e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.296000000e+01,-5.368648234e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.298000000e+01,-5.354987287e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.300000000e+01,-5.342679424e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.302000000e+01,-5.329309043e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.304000000e+01,-5.316094787e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.306000000e+01,-5.302707058e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.308000000e+01,-5.290477258e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.310000000e+01,-5.277475505e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.312000000e+01,-5.264660236e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.314000000e+01,-5.251619452e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.316000000e+01,-5.239090412e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.318000000e+01,-5.226023607e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.320000000e+01,-5.212922108e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.322000000e+01,-5.200783380e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.324000000e+01,-5.188267350e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.326000000e+01,-5.174940337e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.328000000e+01,-5.162910030e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.330000000e+01,-5.149986340e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.332000000e+01,-5.137617762e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.334000000e+01,-5.125479034e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.336000000e+01,-5.112607386e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.338000000e+01,-5.100052325e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.340000000e+01,-5.087640378e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.342000000e+01,-5.075419252e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.344000000e+01,-5.062950927e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.346000000e+01,-5.050729800e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.348000000e+01,-5.038829597e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.350000000e+01,-5.025923254e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.352000000e+01,-5.013914631e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.354000000e+01,-5.002179226e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.356000000e+01,-4.989550439e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.358000000e+01,-4.977281608e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.360000000e+01,-4.965216606e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.362000000e+01,-4.952852364e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.364000000e+01,-4.941021550e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.366000000e+01,-4.928995580e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.368000000e+01,-4.917446658e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.370000000e+01,-4.905472729e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.372000000e+01,-4.893008741e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.374000000e+01,-4.881095528e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.376000000e+01,-4.869355787e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.378000000e+01,-4.857568341e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.380000000e+01,-4.846140850e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.382000000e+01,-4.833559768e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.384000000e+01,-4.822253707e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.386000000e+01,-4.810206053e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.388000000e+01,-4.798821930e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.390000000e+01,-4.786587793e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.392000000e+01,-4.775732761e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.394000000e+01,-4.764066745e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.396000000e+01,-4.751841282e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.398000000e+01,-4.740630631e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.400000000e+01,-4.728860532e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.402000000e+01,-4.717276916e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.404000000e+01,-4.705927488e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.406000000e+01,-4.694816584e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.408000000e+01,-4.682816634e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.410000000e+01,-4.672057012e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.412000000e+01,-4.660724931e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.414000000e+01,-4.648920138e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.416000000e+01,-4.637839592e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.418000000e+01,-4.626290670e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.420000000e+01,-4.614876190e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.422000000e+01,-4.603522424e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.424000000e+01,-4.592619687e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.426000000e+01,-4.581270259e-13,5.000000004e-01,5.037174745e-01,1.348246209e-01
3.428000000e+01,-4.570107313e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.430000000e+01,-4.559096156e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.432000000e+01,-4.548024284e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.434000000e+01,-4.536878685e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.436000000e+01,-4.526049674e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.438000000e+01,-4.514656878e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.440000000e+01,-4.503888582e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.442000000e+01,-4.492799362e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.444000000e+01,-4.481593048e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.446000000e+01,-4.470924499e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.448000000e+01,-4.459982730e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.450000000e+01,-4.449279487e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.452000000e+01,-4.438198940e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.454000000e+01,-4.427881672e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.456000000e+01,-4.417009293e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.458000000e+01,-4.406240997e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.460000000e+01,-4.395177798e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.462000000e+01,-4.384595985e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.464000000e+01,-4.373923099e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.466000000e+01,-4.363198171e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.468000000e+01,-4.352906924e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.470000000e+01,-4.342368479e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.472000000e+01,-4.331140481e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.474000000e+01,-4.321027043e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.476000000e+01,-4.310701102e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.478000000e+01,-4.300136636e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.480000000e+01,-4.289585180e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.482000000e+01,-4.278838568e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.484000000e+01,-4.268876919e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.486000000e+01,-4.258160664e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.488000000e+01,-4.247973501e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.490000000e+01,-4.237599854e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.492000000e+01,-4.227473406e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.494000000e+01,-4.216856898e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.496000000e+01,-4.206899586e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.498000000e+01,-4.196495582e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.500000000e+01,-4.185913768e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.502000000e+01,-4.176186306e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.504000000e+01,-4.165686893e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.506000000e+01,-4.155491055e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.508000000e+01,-4.145538079e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.510000000e+01,-4.135428978e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.512000000e+01,-4.125046658e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.514000000e+01,-4.115457974e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.516000000e+01,-4.104880498e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.518000000e+01,-4.095608401e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.520000000e+01,-4.085278123e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.522000000e+01,-4.075698112e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.524000000e+01,-4.065519622e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.526000000e+01,-4.055644709e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.528000000e+01,-4.045826174e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.530000000e+01,-4.035777788e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.532000000e+01,-4.026063337e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.534000000e+01,-4.016162403e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.536000000e+01,-4.006582392e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.538000000e+01,-3.996616406e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.540000000e+01,-3.986533326e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.542000000e+01,-3.977252555e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.544000000e+01,-3.967572798e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.546000000e+01,-3.957381298e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.548000000e+01,-3.948252315e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.550000000e+01,-3.938221277e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.552000000e+01,-3.929092295e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.554000000e+01,-3.919152329e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.556000000e+01,-3.910170798e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.558000000e+01,-3.900469357e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.560000000e+01,-3.890850316e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.562000000e+01,-3.881352705e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.564000000e+01,-3.871581875e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.566000000e+01,-3.862847542e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.568000000e+01,-3.853380288e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.570000000e+01,-3.843860993e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.572000000e+01,-3.834072816e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.574000000e+01,-3.825078275e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.576000000e+01,-3.815771484e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.578000000e+01,-3.806759595e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.580000000e+01,-3.796737230e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.582000000e+01,-3.787989887e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.584000000e+01,-3.778249415e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.586000000e+01,-3.769519419e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.588000000e+01,-3.760403447e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.590000000e+01,-3.751265791e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.592000000e+01,-3.741746496e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.594000000e+01,-3.732409347e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.596000000e+01,-3.723922212e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.598000000e+01,-3.714320518e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.600000000e+01,-3.705803026e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.602000000e+01,-3.696769453e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.604000000e+01,-3.687848638e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.606000000e+01,-3.678316332e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.608000000e+01,-3.669378169e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.610000000e+01,-3.660322913e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.612000000e+01,-3.651614601e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.614000000e+01,-3.643071088e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.616000000e+01,-3.634232672e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.618000000e+01,-3.624908533e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.620000000e+01,-3.616352010e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.622000000e+01,-3.608060031e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.624000000e+01,-3.598709872e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.626000000e+01,-3.590365852e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.628000000e+01,-3.580950640e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.630000000e+01,-3.573014280e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.632000000e+01,-3.564063107e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.634000000e+01,-3.555042545e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.636000000e+01,-3.546624799e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.638000000e+01,-3.538107307e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.640000000e+01,-3.529481395e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.642000000e+01,-3.520929208e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.644000000e+01,-3.512095129e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.646000000e+01,-3.503347785e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.648000000e+01,-3.494908356e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.650000000e+01,-3.486603367e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.652000000e+01,-3.477409333e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.654000000e+01,-3.468969903e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.656000000e+01,-3.460803692e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.658000000e+01,-3.452793607e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.660000000e+01,-3.444579691e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.662000000e+01,-3.435376983e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.664000000e+01,-3.427527359e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.666000000e+01,-3.418780016e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.668000000e+01,-3.411112538e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.670000000e+01,-3.402135344e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.672000000e+01,-3.394637002e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.674000000e+01,-3.386076142e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.676000000e+01,-3.377294104e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.678000000e+01,-3.369873824e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.680000000e+01,-3.361668582e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.682000000e+01,-3.353107722e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.684000000e+01,-3.344529514e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.686000000e+01,-3.336632186e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.688000000e+01,-3.328483322e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.690000000e+01,-3.320187007e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.692000000e+01,-3.312302689e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.694000000e+01,-3.304526791e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.696000000e+01,-3.296109045e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.698000000e+01,-3.288090286e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.700000000e+01,-3.280210305e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.702000000e+01,-3.272156851e-13,5.000000003e-01,5.037174745e-01,1.348246209e-01
3.704000000e+01,-3.264593457e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.706000000e+01,-3.256062954e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.708000000e+01,-3.248824820e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.710000000e+01,-3.240532842e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.712000000e+01,-3.232791639e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.714000000e+01,-3.224694817e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.716000000e+01,-3.217226832e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.718000000e+01,-3.209225420e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.720000000e+01,-3.201341102e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.722000000e+01,-3.193278975e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.724000000e+01,-3.185359962e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.726000000e+01,-3.177692484e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.728000000e+01,-3.170397972e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.730000000e+01,-3.162669779e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.732000000e+01,-3.155071690e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.734000000e+01,-3.147404212e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.736000000e+01,-3.139463516e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.738000000e+01,-3.131947826e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.740000000e+01,-3.124575251e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.742000000e+01,-3.116283273e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
3.744000000e+01,-3.109153560e-13,5.000000002e-01,5.037174745e-01,1.348246209e-01
