log,fw,t0,t1,mode,share_sp,r_cmd,alpha,I_tot,I_fc,I_batt,V_bus,gFC,gBT,n_samples
TP0116,6,6.478994,6.983949,closed,0.829999983,0.7969086934727948,0.8284593664499507,1.7653024968074245,1.4618987260556844,0.3034037707517402,15.82648214709977,0.18695650466589328,0.7337255223549884,431
TP0116,6,6.985113,7.490054,closed,0.829999983,0.7976014974097492,0.8299914258152646,1.8571818448074244,1.5406337559164731,0.3165480888909513,15.821156773549884,0.1867935361925754,0.7362046296867749,431
TP0116,6,8.503438,9.008395,closed,0.829999983,0.7956161368784023,0.8299536235440906,2.0140348791299303,1.670786809698376,0.34324806943155456,15.810948873085845,0.18726070128306263,0.7291131037517402,431
TP0116,6,9.009763,9.514768,closed,0.829999983,0.7950423193826037,0.8299152043216026,1.9398246392227378,1.6091038715777262,0.3307207676450117,15.816432423897911,0.18739460822273782,0.7269966280185615,431
TP0117,6,6.461938,6.966855,closed,0.800000012,0.7673448271050215,0.8000604872965339,1.7779232837424594,1.4218113581438514,0.35611192559860794,15.823866934802783,0.1941593521647332,0.6404508364663573,431
TP0117,6,6.968019,7.472926,closed,0.800000012,0.7662637628077371,0.8000005685783613,1.880703256064965,1.5037997489791184,0.3769035070858468,15.817339340139212,0.1944327164361949,0.6374686678399073,431
TP0117,6,7.980161,8.485274,closed,0.800000012,0.7643862502653432,0.8000010610504907,2.0074907657308585,1.605177403178654,0.4023133625522042,15.810495392807425,0.1949116487238979,0.632433621737819,431
TP0117,6,8.486434,8.991339,closed,0.800000012,0.7646207465744503,0.8000191060300134,2.05279472536891,1.6416374617169374,0.41115726365197214,15.807553246867752,0.1948496096450116,0.6329865703085846,431
TP0117,6,8.992503,9.497468,closed,0.800000012,0.7645356339460168,0.8000064234345786,1.9778926730626452,1.58152510450116,0.3963675685614849,15.812604475638054,0.19487164244083527,0.632769492412993,431
TP0118,6,5.964305,6.469271,closed,0.779999971,0.7473877557169671,0.7798538636193695,1.671590804,1.303138551276102,0.36845225272389787,15.829919964269143,0.19934312358700698,0.5898197412180974,431
TP0118,6,6.470432,6.975388,closed,0.779999971,0.7468539090525189,0.7800136980299114,1.825695307911833,1.4235689200232018,0.4021263878886311,15.82023932412993,0.1994849446241299,0.5885585204941997,431
TP0118,6,6.976552,7.481512,closed,0.779999971,0.7467202774682564,0.779963704683661,1.9262315815916475,1.5017430251044084,0.42448855648723904,15.814059731554524,0.1995217888700696,0.5882776889907192,431
TP0118,6,7.988797,8.493794,closed,0.779999971,0.7449308570440633,0.7799380082665099,2.0401178406798146,1.5904624958236657,0.4496553448561485,15.806329999303944,0.20000011996751735,0.5841256747911833,431
TP0118,6,8.494955,8.999904,closed,0.779999971,0.7444347193048411,0.7800112033194948,2.0878524727517402,1.6279509168445474,0.45990155590719256,15.803577638051044,0.20013281876566125,0.5829768695290023,431
TP0118,6,9.001069,9.506057,closed,0.779999971,0.7434111524108306,0.7800049180344902,2.0242810901624133,1.578047381438515,0.4462337087238979,15.808755412296984,0.20040845925986078,0.5806532700092808,431
TP0119,6,6.453573,6.958468,closed,0.75,0.717391340198673,0.750023459499046,1.8028470101322505,1.3516210781670532,0.4512259319651972,15.819849151740138,0.2076774807099768,0.5271926543109049,431
TP0119,6,6.959638,7.464531,closed,0.75,0.7161655593249716,0.7501130273367301,1.9180233910139208,1.4381716395591646,0.4798517514547564,15.812963009280741,0.2080334841067285,0.5249247355823666,431
TP0119,6,7.971757,8.476661,closed,0.75,0.7151460349126406,0.7499493092600882,2.055692825974478,1.5410824863573087,0.5146103396171694,15.804379073549882,0.2083296642134571,0.5230392585452436,431
TP0119,6,8.477822,8.982727,closed,0.75,0.714415190848603,0.7500150640201995,2.1021934277981438,1.5761215419025523,0.5260718858955916,15.801247106728539,0.20854249920881673,0.5216961229234338,431
TP0119,6,8.98389,9.488837,closed,0.75,0.7138707682355411,0.7499781584436906,2.0368270884779585,1.5267602329466359,0.5100668555313225,15.805771061484919,0.20870148203480277,0.5207025619071926,431
TP0120,6,6.459601,6.964519,closed,0.649999976,0.619638015928109,0.6500611234155848,1.8238816561415312,1.1853258185382831,0.6385558376032482,15.815061536194897,0.24044080231090487,0.39169957411600936,431
TP0120,6,6.965683,7.470589,closed,0.649999976,0.6188986237591457,0.6500201818864915,1.9355429160928073,1.2579841657076567,0.6775587503851507,15.806045233410675,0.24072951108816704,0.39094578077262176,431
TP0120,6,7.47175,7.976644,closed,0.649999976,0.6192608736967282,0.6499859914908833,2.010089713064965,1.3064666959164735,0.703623017148492,15.804041649187933,0.24058960336194893,0.3913217930742459,431
TP0120,6,7.977808,8.482707,closed,0.649999976,0.6186581378887646,0.6500113418231706,2.06745353737587,1.3437307449883993,0.723722792387471,15.798579137819027,0.24082117924825985,0.39069108357076565,431
TP0120,6,8.483867,8.988967,closed,0.649999976,0.6182119379631804,0.6499886134850104,2.1193390004570767,1.3774422716937356,0.741896728763341,15.795299538979119,0.24099519425522042,0.39023531535266825,431
TP0120,6,8.990131,9.495078,closed,0.649999976,0.6178706312415312,0.6500479133510619,2.0562911500417633,1.3364574304176333,0.71983371962413,15.800276954060324,0.24112800926450115,0.3898854511531323,431
WP0040,3,14.992893,15.497607,legacy,0.349999994,0.3381432207104604,0.3498058834536852,1.5993624902250578,0.5599329957192576,1.0394294945058007,15.809599037122972,0.4406164331995359,0.22510458363573083,431
WP0040,3,15.498979,16.003695,legacy,0.349999994,0.33936415353662136,0.35002019423772535,1.6872966699303946,0.5910642755591649,1.0962323943712295,15.803261296287703,0.4390257159048724,0.22551991529234341,431
WP0040,3,16.004855,16.509576,legacy,0.349999994,0.3396142341387074,0.34991535296825477,1.7278140804083528,0.6051621644477959,1.1226519159605568,15.800593286542924,0.43869969208816706,0.22560494407192577,431
WP0040,3,17.016627,17.521354,legacy,0.699999988,0.6750638153017313,0.7001196447801473,1.7957232709930393,1.2568997137122968,0.5388235572807425,15.802217272157772,0.22070027848955917,0.4585245149883991,431
WP0040,3,17.522517,18.027233,legacy,0.699999988,0.6719058524759491,0.7000201768268836,1.8369698799651972,1.2856003234338746,0.5513695565313225,15.799739123897913,0.2217365695150812,0.45410200198607886,431
WP0040,3,18.534275,19.038996,legacy,0.349999994,0.3365002235211019,0.3498768812205302,1.8848540868491879,0.660114015225058,1.22474007162413,15.788445072389793,0.44277633439211134,0.22454828599303947,431
WP0040,3,19.040156,19.544875,legacy,0.349999994,0.33860778173672873,0.34990399163767516,1.9067301248839907,0.667892160800464,1.2388379640835265,15.78694763526682,0.44000951538979116,0.22526243084918793,431
WP0040,3,19.546038,20.050748,legacy,0.349999994,0.3398185349161002,0.35001394180786544,1.926362462665893,0.6749037103225057,1.2514587523433878,15.786146156612528,0.43844255043387476,0.22567566452900234,431
WP0040,3,20.051912,20.556625,legacy,0.349999994,0.3419592889133248,0.34994318824070486,1.9451160216426915,0.6813917308074247,1.2637242908352668,15.784933433178654,0.43570426824593966,0.22641078637354986,431
WP0040,3,20.557788,21.062502,legacy,0.349999994,0.34157438069693785,0.35016756195847537,1.9629347033178657,0.6880854234338747,1.2748492798839908,15.78325673225058,0.43619894876798143,0.2262789408051044,431
WP0069,4,14.978365,15.482822,legacy,0.349999994,0.33628787272819516,0.34989856548154136,1.6088608013642691,0.5633359343944316,1.0455248669698376,15.814913892111372,0.4430460388399072,0.22447513413225062,431
WP0069,4,15.483989,15.988445,legacy,0.349999994,0.3384088450767303,0.34998988753560195,1.6901760806867747,0.5920365437308586,1.0981395369559166,15.809641176102089,0.44026116774013924,0.22519373244083524,431
WP0069,4,15.989605,16.494067,legacy,0.349999994,0.3387388218297396,0.3500159339834887,1.7321518924222736,0.6067327515406031,1.1254191408816705,15.80670957587007,0.4398362664176334,0.22530663877494198,431
WP0069,4,17.00085,17.505311,legacy,0.649999976,0.6256474935106188,0.6501234023021119,1.7797743350324826,1.1567186962180973,0.6230556388143852,15.808681562645011,0.2381322763225058,0.3979922949164733,431
WP0069,4,17.506474,18.010933,legacy,0.649999976,0.6227971154312982,0.6500571187170744,1.7818123581183294,1.1579340308352668,0.6238783272830626,15.808976819489558,0.23922126952436196,0.39498060551972164,431
WP0069,4,18.51772,19.022182,legacy,0.349999994,0.33685598298982067,0.3498883199158415,1.8369324879675175,0.6432862963201856,1.1936461916473318,15.79943332761021,0.44229889026914154,0.2246674507099768,431
WP0069,4,19.023341,19.527802,legacy,0.349999994,0.339118592008339,0.3499531265670025,1.8414198785684452,0.6449690682436194,1.196450810324826,15.798990398375869,0.43934460712529,0.22543623997447795,431
WP0069,4,19.528966,20.033422,legacy,0.349999994,0.3408777295577038,0.3500268644658451,1.8744769945011606,0.6568045638283062,1.2176724306728541,15.797419154988399,0.4370704663132251,0.22603699146171696,431
WP0069,4,20.03479,20.539246,legacy,0.349999994,0.341226670689005,0.3499495491851048,1.9178738160603248,0.6718373259907192,1.2460364900696055,15.793875911832949,0.4366302533851508,0.22615766095359627,431
WP0069,4,20.540409,21.04487,legacy,0.349999994,0.34194294423217747,0.3498811543722544,1.9677399520116008,0.6890950865591647,1.278644865452436,15.79118685452436,0.4357371629280743,0.22640686349419953,431
WP0069,4,21.046029,21.55049,legacy,0.349999994,0.3421009813456905,0.35009249325951874,1.992588886651972,0.6982755420580047,1.2943133445939679,15.790047939211137,0.4355369327053364,0.22646141609512763,431
WP0070,4,14.999701,15.504156,legacy,0.349999994,0.3401928933996942,0.3500124306308319,2.0147266849814383,0.705866712986079,1.3088599719953595,15.785555596287704,0.4379689644895592,0.22580492915777262,431
WP0070,4,15.505324,16.00978,legacy,0.349999994,0.3425989578698218,0.3499635880879686,2.116889638027842,0.7414479896287703,1.375441648399072,15.778448021577727,0.4348786484338747,0.22662939002088167,431
WP0070,4,16.010939,16.515401,legacy,0.349999994,0.34373194335385815,0.3500166936688985,2.176871103976798,0.7626322178979118,1.4142388860788861,15.774514616937356,0.4334423882134571,0.2270202465638051,431
WP0070,4,17.022184,17.526646,legacy,0.699999988,0.674659774475733,0.7001378420334649,2.259121253686775,1.5814503184918793,0.6776709351948955,15.777477872157773,0.22083259087935034,0.4579562835846867,431
WP0070,4,17.527808,18.032265,legacy,0.699999988,0.6708186091371372,0.7000077411022614,2.272733008684455,1.5907242615313226,0.6820087471531323,15.777488377030162,0.22209592429698377,0.45260183924825986,431
WP0070,4,18.539051,19.043513,legacy,0.349999994,0.338751533836677,0.3499281319035,2.2579994058422272,0.7907532057958236,1.4672462000464035,15.770254259164735,0.43982155271461715,0.22531121190255218,431
WP0070,4,19.044672,19.549133,legacy,0.349999994,0.34243705841465105,0.3499288711341633,2.260187007187935,0.7915198018747099,1.468667205313225,15.769505555684454,0.43508165818561484,0.22657322967749421,431
WP0070,4,19.550296,20.054753,legacy,0.349999994,0.34387159515164545,0.3499969157088114,2.2714989777795824,0.7956519417470999,1.4758470360324827,15.769410603944316,0.4332674104825986,0.22706872904176334,431
WP0070,4,20.056121,20.560577,legacy,0.349999994,0.3446036702153512,0.34998504034944034,2.2444811398167053,0.7863032090510441,1.458177930765661,15.771962630162415,0.4323452305359629,0.22732211417865428,431
WP0070,4,20.561739,21.0662,legacy,0.349999994,0.343324856369486,0.35007349655683856,2.1642503187703013,0.7582944059396752,1.4059559128306265,15.777256399303944,0.43395604776566127,0.22687947422969837,431
WP0070,4,21.067359,21.571821,legacy,0.349999994,0.34219871217133907,0.3498987918300093,2.112290057960557,0.7397465202343386,1.372543537726218,15.780420037587009,0.435384287074246,0.22649106936658933,431
WP0071,4,14.974992,15.479451,legacy,0.349999994,0.3356788792951402,0.35002102327647644,1.428261984447796,0.5002319887679815,0.9280299956798145,15.829962140835265,0.44385059368213453,0.22426944581206495,431
WP0071,4,17.503086,18.007519,legacy,0.75,0.7197600599027479,0.7501030990657513,1.5957351849234336,1.1965442991183293,0.39919088580510437,15.82466837308585,0.20699499142459393,0.5316655436774942,431
WP0071,4,19.019914,19.524358,legacy,0.349999994,0.3372353516121248,0.349923449774987,1.6387019561113692,0.5738439099582368,1.064858046153132,15.81538843851508,0.4417973978654292,0.22479554957076567,431
WP0071,4,19.525518,20.029966,legacy,0.349999994,0.33844469127132887,0.35001024024651467,1.6466483820788864,0.576760714524362,1.0698876675545244,15.814397187935034,0.44021741205568443,0.2252063159327146,431
WP0071,4,20.031134,20.53558,legacy,0.349999994,0.3386330979059744,0.34992302987091056,1.652986823475638,0.5789109230626449,1.0740759004129932,15.814260083294664,0.43997526707192575,0.22527084883294662,431
WP0071,4,20.53674,21.041197,legacy,0.349999994,0.33904977596582714,0.3500329391618997,1.6619616056426914,0.5821081896403713,1.07985341600232,15.81355354385151,0.439430121187935,0.22541227599535957,431
WP0071,4,21.042564,21.547024,legacy,0.349999994,0.33955710668067907,0.35004560372597604,1.680453398937355,0.588633605037123,1.0918197939002319,15.812572832714617,0.43877587692575404,0.2255857471763341,431
WP0072,4,15.495545,15.999949,legacy,0.349999994,0.3389769537591932,0.34992669081128663,1.5726251176635733,0.5507151452598608,1.0219099724037124,15.819775327610209,0.43953370778422274,0.2253886887099768,431
WP0072,4,16.001112,16.505534,legacy,0.349999994,0.33904427020287764,0.35002842574098625,1.6189013470046405,0.5670754274918793,1.051825919512761,15.815588802784223,0.43943997703712295,0.22541075734802785,431
WP0073,4,15.468439,15.972775,legacy,0.349999994,0.3358003293948781,0.3500513445305392,1.5620797431972158,0.5471252318886312,1.0149545113085847,15.825174567053363,0.44369670407424594,0.22431130337122968,431
WP0073,4,15.973935,16.478293,legacy,0.349999994,0.33583479496707774,0.35000444503248057,1.601400513524362,0.5607556841554524,1.0406448293689095,15.821905522969839,0.44363748661948954,0.22432118558700695,431
WP0095,5,14.999343,15.50409,closed,0.349999994,0.33610267611643857,0.35012078185357787,1.9292231759118328,0.6760816506450115,1.2531415252668214,15.79168250162413,0.44330768883062643,0.22441480812064968,431
WP0095,5,15.505254,16.009999,closed,0.349999994,0.33973749112183077,0.34988909071199215,2.029852936027842,0.7109524235916473,1.318900512436195,15.783973809976798,0.438542585925754,0.2256473347006961,431
WP0095,5,16.01116,16.515904,closed,0.349999994,0.34009611049156363,0.34990879616081205,2.101239856146172,0.735950934800464,1.3652889213457078,15.778912037587009,0.4380780105707657,0.22576967565197215,431
WP0095,5,17.022984,17.527753,closed,0.699999988,0.6744413216434404,0.7001208102528459,2.2020752890951276,1.5413068626218096,0.660768426473318,15.780789132714617,0.22090433774477958,0.4576508381902552,431
WP0095,5,17.528917,18.033662,closed,0.699999988,0.670310969684591,0.6999688618662795,2.247098782491879,1.5725129290719257,0.6745858534199536,15.777836393271462,0.22226459218793504,0.45190884992807423,431
WP0095,5,18.540743,19.045497,closed,0.349999994,0.3375987828934801,0.3498806287438567,2.2971892941136893,0.8044584479419954,1.4927308461716937,15.764496461020883,0.44132547202552197,0.2249193690603248,431
WP0095,5,19.046657,19.551607,closed,0.349999994,0.33947041229893926,0.3500275335983416,2.2691617938677493,0.794885345677494,1.4742764481902553,15.767111727842227,0.43888520598839903,0.22555576987006964,431
WP0095,5,19.55277,20.057521,closed,0.349999994,0.34076304663545964,0.3500235920430628,2.2537924725962877,0.7894630807169374,1.4643293918793503,15.768640805336426,0.43721804842923434,0.22599773455220415,431
WP0095,5,20.058682,20.563439,closed,0.349999994,0.3414812731031484,0.34995665566902984,2.252502355350348,0.7888834592946636,1.4636188960556846,15.768841181206497,0.4363006334013922,0.22624453562645014,431
WP0095,5,20.564602,21.069354,closed,0.349999994,0.34239928046477525,0.34997803057402194,2.2587847023248258,0.79118324749884,1.467601454825986,15.768250608120647,0.4351294697401393,0.22656018012064963,431
WP0095,5,21.070515,21.575261,closed,0.349999994,0.34201358630143314,0.3499939244846192,2.2662449887587006,0.7938756825406033,1.4723693062180976,15.768071368909514,0.4356206000232019,0.2264274341136891,431
WP0096,5,15.969896,16.47462,closed,0.349999994,0.3389289352919447,0.35000333565982694,2.0139226909791184,0.705530158612529,1.3083925323665895,15.784870178886313,0.4395950049234339,0.2253721741276102,431
WP0097,5,15.006112,15.510747,closed,0.349999994,0.3365257292944396,0.3500516973805838,1.9105257062946632,0.6692570757842228,1.241268630510441,15.798368228074246,0.4427326097726218,0.22455559128306266,431
WP0097,5,15.511911,16.016571,closed,0.349999994,0.3370191412971015,0.3498555209663351,1.9942155618074244,0.6982007521786544,1.2960148096287702,15.79089158399072,0.442107167700696,0.22472568881902552,431
WP0097,5,16.017731,16.522402,closed,0.349999994,0.3397293507506227,0.34992333417946825,2.06089072675406,0.7217595585870069,1.3391311681670535,15.7868527162413,0.43854943908120647,0.2256440577563805,431
WP0098,5,14.999225,15.503873,closed,0.349999994,0.3374117501682937,0.3500277811705157,1.858359779477958,0.6510644419605568,1.2072953375174011,15.795194093503481,0.44156114004872393,0.22485469894199536,431
WP0098,5,16.010867,16.515542,closed,0.349999994,0.34007940440657564,0.3500267123389989,2.034695575410673,0.7128595650394433,1.3218360103712294,15.782550184222737,0.4381013802296984,0.22576422024129933,431
WP0099,5,14.978374,15.483036,closed,0.349999994,0.3377554823707532,0.3499693731085862,1.8306127419327147,0.6411921802157774,1.1894205617169373,15.798811135730856,0.44111083429698383,0.22497128747331785,431
WP0099,5,15.484197,15.988863,closed,0.349999994,0.3401499588640649,0.3499187987230743,1.9348324120371228,0.6776148428027843,1.2572175692343388,15.792083236658934,0.4380303274222738,0.22579108901624126,431
WP0099,5,15.990026,16.4947,closed,0.349999994,0.33921604127538857,0.3500786844951843,2.0005540039327143,0.700967977064965,1.2995860268677495,15.786778874709976,0.4392270438190255,0.22547066662645013,431
WP0100,5,14.989964,15.494482,closed,0.349999994,0.33530669805083296,0.3499652061789985,1.6980290177238981,0.594691583812065,1.103337433911833,15.813764455916473,0.444341605062645,0.22414364651276103,431
WP0100,5,15.495645,16.000162,closed,0.349999994,0.3360934665566133,0.3499239033803228,1.7927503772018558,0.6279543747424594,1.1647960024593966,15.806456493503482,0.44329621965429233,0.22440860958236655,431
WP0100,5,16.001322,16.505839,closed,0.349999994,0.3379585951525657,0.350024050830419,1.8591637739257543,0.6513449039489558,1.207818869976798,15.802470336658933,0.4408483467192575,0.2250406605684455,431
WP0100,5,18.525335,19.029851,closed,0.349999994,0.3335615463236267,0.34986889081604855,2.0435207808979117,0.7156267899002321,1.3278939909976795,15.789425768445476,0.4466813398723897,0.2235585350556845,431
WP0100,5,19.031011,19.535528,closed,0.349999994,0.3380734257030131,0.3499243788850968,2.073567604519722,0.7261347654477959,1.347432839071926,15.78774906287703,0.44069758685614846,0.22507956402552207,431
WP0100,5,19.536691,20.041207,closed,0.349999994,0.3396897189787322,0.3499718055265707,2.103520947714617,0.7369045055104408,1.3666164422041764,15.785523961948957,0.43860040283062646,0.22563048650348025,431
WP0100,5,20.042367,20.546895,closed,0.349999994,0.34056806767076403,0.34996756025738995,2.1256213517865428,0.744813533387471,1.3808078183990717,15.783530887703018,0.4374680843457076,0.22593087475406035,431
WP0100,5,20.548058,21.052592,closed,0.349999994,0.34169915687301344,0.3499306374795503,2.1494419197679817,0.7528347460092808,1.3966071737587007,15.781906903480278,0.43602076137122964,0.226319183675174,431
WP0100,5,21.053751,21.558276,closed,0.349999994,0.3430801600888504,0.3500365452455268,2.1813958924825987,0.7642215024593968,1.417174390023202,15.780314593271463,0.43426433607192577,0.22679478676334106,431
WP0101,5,15.000272,15.504821,closed,0.349999994,0.33878235639145476,0.34994978525330256,1.9109931487819025,0.6694440504524363,1.2415490983294664,15.799907841067286,0.4397976628932715,0.22532393625754063,431
WP0101,5,15.505984,16.010538,closed,0.349999994,0.3411604985287995,0.3500185026447512,2.013567441573086,0.7054927636844547,1.308074677888631,15.792610465661253,0.43672289309512763,0.22613605408816706,431
WP0101,5,16.011697,16.516253,closed,0.349999994,0.3413584248305586,0.3499799517596609,2.0935178059675175,0.7335015668259861,1.3600162391415314,15.785956320649651,0.4364557137122969,0.22620206376334107,431
WP0124,6,7.442775,7.94776,closed,0.5,0.4688150278930074,0.4999177962517716,0.9717820656287703,0.4857975454663573,0.48598452016241295,15.877036645475638,0.31779699032018566,0.2804812790417633,431
WP0124,6,8.961197,9.466166,closed,0.649999976,0.6149636064837777,0.6500731200001029,1.0507601593457079,0.6828127381809745,0.36794742116473317,15.8727551900232,0.24227042646171695,0.3869522632227378,431
WP0124,6,9.46733,9.972308,closed,0.649999976,0.6158394809568832,0.6499100327355252,1.0709721193828308,0.6958635689930395,0.37510855038979124,15.87153195150812,0.24192556583062644,0.38783329464965194,431
WP0124,6,9.973469,10.478447,closed,0.649999976,0.6156019778101505,0.6499813295063775,1.08759416612761,0.7065959141322505,0.38099825199535964,15.870097811368911,0.2420193577911833,0.3875955823967517,431
