t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
204012731,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.5565176,8.44330978,0,13.3238449,0,0,0,0,0,,51
204013861,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.58364296,8.44119835,0,13.3238449,0,0,0,0,0,,51
204014987,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57158756,8.44119835,0,13.3238449,0,0,0,0,0,,51
204016117,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.44119835,0,13.3238449,0,0,0,0,0,,51
204017243,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.44330978,0,13.3166971,0,0,0,0,0,,51
204018582,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.44119835,0,13.3238449,0,0,0,0,0,,51
204019708,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.43486404,0,13.3238449,0,0,0,0,0,,51
204020838,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.43697548,0,13.3238449,0,0,0,0,0,,51
204021964,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.44119835,0,13.3238449,0,0,0,0,0,,51
204023094,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.57158756,8.44119835,0,13.3166971,0,0,0,0,0,,51
204024220,0.5,1,0,0,0.0322344303,0,0,0,15.9440527,0,8.56555939,8.44119835,0,13.3238449,0,0,0,0,0,,51
204025350,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.44119835,0,13.3238449,0,0,0,0,0,,51
204026481,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57158756,8.44119835,0,13.3238449,0,0,0,0,0,,51
