w_rad_s,S_mag,T_mag,Y_mag,invWp,invWd,invWu,L_mag,L_phase_deg
3.739889e-01,3.344811e-03,9.999976e-01,9.999977e-01,9.350258e-03,1.999993e+00,3.333327e+00,2.989699e+02,-90.055
3.807546e-01,3.405320e-03,9.999976e-01,9.999976e-01,9.519390e-03,1.999993e+00,3.333327e+00,2.936574e+02,-90.056
3.876427e-01,3.466924e-03,9.999975e-01,9.999975e-01,9.691583e-03,1.999993e+00,3.333326e+00,2.884394e+02,-90.057
3.946554e-01,3.529643e-03,9.999974e-01,9.999974e-01,9.866891e-03,1.999993e+00,3.333326e+00,2.833140e+02,-90.058
4.017949e-01,3.593496e-03,9.999973e-01,9.999973e-01,1.004537e-02,1.999992e+00,3.333326e+00,2.782798e+02,-90.059
4.090636e-01,3.658504e-03,9.999972e-01,9.999972e-01,1.022708e-02,1.999992e+00,3.333325e+00,2.733350e+02,-90.061
4.164638e-01,3.724688e-03,9.999971e-01,9.999971e-01,1.041208e-02,1.999992e+00,3.333325e+00,2.684781e+02,-90.062
4.239979e-01,3.792070e-03,9.999970e-01,9.999970e-01,1.060042e-02,1.999991e+00,3.333325e+00,2.637074e+02,-90.063
4.316683e-01,3.860670e-03,9.999968e-01,9.999969e-01,1.079217e-02,1.999991e+00,3.333325e+00,2.590216e+02,-90.064
4.394775e-01,3.930511e-03,9.999967e-01,9.999968e-01,1.098739e-02,1.999991e+00,3.333324e+00,2.544190e+02,-90.065
4.474279e-01,4.001616e-03,9.999966e-01,9.999967e-01,1.118614e-02,1.999990e+00,3.333324e+00,2.498982e+02,-90.066
4.555221e-01,4.074008e-03,9.999965e-01,9.999966e-01,1.138849e-02,1.999990e+00,3.333324e+00,2.454577e+02,-90.067
4.637628e-01,4.147708e-03,9.999964e-01,9.999964e-01,1.159450e-02,1.999990e+00,3.333323e+00,2.410961e+02,-90.068
4.721525e-01,4.222742e-03,9.999962e-01,9.999963e-01,1.180424e-02,1.999989e+00,3.333323e+00,2.368120e+02,-90.070
4.806940e-01,4.299134e-03,9.999961e-01,9.999962e-01,1.201777e-02,1.999989e+00,3.333322e+00,2.326041e+02,-90.071
4.893901e-01,4.376907e-03,9.999959e-01,9.999960e-01,1.223516e-02,1.999988e+00,3.333322e+00,2.284709e+02,-90.072
4.982435e-01,4.456087e-03,9.999958e-01,9.999959e-01,1.245649e-02,1.999988e+00,3.333322e+00,2.244112e+02,-90.073
5.072570e-01,4.536700e-03,9.999956e-01,9.999957e-01,1.268182e-02,1.999988e+00,3.333321e+00,2.204236e+02,-90.075
5.164336e-01,4.618771e-03,9.999955e-01,9.999956e-01,1.291123e-02,1.999987e+00,3.333321e+00,2.165068e+02,-90.076
5.257762e-01,4.702327e-03,9.999953e-01,9.999954e-01,1.314478e-02,1.999987e+00,3.333320e+00,2.126597e+02,-90.077
5.352878e-01,4.787394e-03,9.999951e-01,9.999952e-01,1.338257e-02,1.999986e+00,3.333320e+00,2.088809e+02,-90.079
5.449714e-01,4.874000e-03,9.999949e-01,9.999950e-01,1.362465e-02,1.999986e+00,3.333319e+00,2.051693e+02,-90.080
5.548303e-01,4.962172e-03,9.999948e-01,9.999949e-01,1.387112e-02,1.999985e+00,3.333319e+00,2.015236e+02,-90.082
5.648675e-01,5.051940e-03,9.999946e-01,9.999947e-01,1.412204e-02,1.999985e+00,3.333318e+00,1.979427e+02,-90.083
5.750863e-01,5.143332e-03,9.999944e-01,9.999945e-01,1.437751e-02,1.999984e+00,3.333318e+00,1.944254e+02,-90.085
5.854900e-01,5.236377e-03,9.999942e-01,9.999943e-01,1.463759e-02,1.999984e+00,3.333317e+00,1.909706e+02,-90.086
5.960818e-01,5.331105e-03,9.999940e-01,9.999941e-01,1.490238e-02,1.999983e+00,3.333317e+00,1.875772e+02,-90.088
6.068653e-01,5.427547e-03,9.999937e-01,9.999938e-01,1.517196e-02,1.999982e+00,3.333316e+00,1.842442e+02,-90.089
6.178439e-01,5.525733e-03,9.999935e-01,9.999936e-01,1.544642e-02,1.999982e+00,3.333315e+00,1.809703e+02,-90.091
6.290211e-01,5.625696e-03,9.999933e-01,9.999934e-01,1.572584e-02,1.999981e+00,3.333315e+00,1.777546e+02,-90.093
6.404004e-01,5.727467e-03,9.999930e-01,9.999931e-01,1.601032e-02,1.999980e+00,3.333314e+00,1.745960e+02,-90.094
6.519857e-01,5.831078e-03,9.999928e-01,9.999929e-01,1.629995e-02,1.999980e+00,3.333313e+00,1.714936e+02,-90.096
6.637805e-01,5.936565e-03,9.999925e-01,9.999926e-01,1.659481e-02,1.999979e+00,3.333313e+00,1.684463e+02,-90.098
6.757887e-01,6.043959e-03,9.999922e-01,9.999924e-01,1.689501e-02,1.999978e+00,3.333312e+00,1.654532e+02,-90.099
6.880141e-01,6.153296e-03,9.999919e-01,9.999921e-01,1.720064e-02,1.999977e+00,3.333311e+00,1.625132e+02,-90.101
7.004607e-01,6.264611e-03,9.999916e-01,9.999918e-01,1.751180e-02,1.999976e+00,3.333310e+00,1.596255e+02,-90.103
7.131324e-01,6.377940e-03,9.999913e-01,9.999915e-01,1.782859e-02,1.999976e+00,3.333309e+00,1.567891e+02,-90.105
7.260334e-01,6.493319e-03,9.999910e-01,9.999912e-01,1.815111e-02,1.999975e+00,3.333309e+00,1.540031e+02,-90.107
7.391678e-01,6.610785e-03,9.999907e-01,9.999909e-01,1.847947e-02,1.999974e+00,3.333308e+00,1.512666e+02,-90.109
7.525398e-01,6.730376e-03,9.999903e-01,9.999905e-01,1.881376e-02,1.999973e+00,3.333307e+00,1.485787e+02,-90.111
7.661537e-01,6.852130e-03,9.999900e-01,9.999902e-01,1.915410e-02,1.999972e+00,3.333306e+00,1.459386e+02,-90.113
7.800139e-01,6.976087e-03,9.999896e-01,9.999898e-01,1.950060e-02,1.999971e+00,3.333305e+00,1.433454e+02,-90.115
7.941248e-01,7.102286e-03,9.999892e-01,9.999894e-01,1.985337e-02,1.999970e+00,3.333304e+00,1.407982e+02,-90.117
8.084910e-01,7.230768e-03,9.999888e-01,9.999891e-01,2.021252e-02,1.999969e+00,3.333303e+00,1.382964e+02,-90.119
8.231171e-01,7.361574e-03,9.999884e-01,9.999887e-01,2.057817e-02,1.999967e+00,3.333302e+00,1.358389e+02,-90.121
8.380078e-01,7.494746e-03,9.999880e-01,9.999882e-01,2.095043e-02,1.999966e+00,3.333300e+00,1.334252e+02,-90.123
8.531679e-01,7.630327e-03,9.999876e-01,9.999878e-01,2.132943e-02,1.999965e+00,3.333299e+00,1.310543e+02,-90.125
8.686022e-01,7.768361e-03,9.999871e-01,9.999874e-01,2.171528e-02,1.999964e+00,3.333298e+00,1.287256e+02,-90.128
8.843157e-01,7.908892e-03,9.999866e-01,9.999869e-01,2.210812e-02,1.999962e+00,3.333297e+00,1.264383e+02,-90.130
9.003135e-01,8.051965e-03,9.999862e-01,9.999864e-01,2.250806e-02,1.999961e+00,3.333295e+00,1.241916e+02,-90.132
9.166007e-01,8.197626e-03,9.999856e-01,9.999859e-01,2.291524e-02,1.999960e+00,3.333294e+00,1.219848e+02,-90.135
9.331826e-01,8.345922e-03,9.999851e-01,9.999854e-01,2.332978e-02,1.999958e+00,3.333292e+00,1.198172e+02,-90.137
9.500644e-01,8.496900e-03,9.999846e-01,9.999849e-01,2.375182e-02,1.999957e+00,3.333291e+00,1.176882e+02,-90.139
9.672517e-01,8.650610e-03,9.999840e-01,9.999843e-01,2.418150e-02,1.999955e+00,3.333289e+00,1.155969e+02,-90.142
9.847498e-01,8.807099e-03,9.999834e-01,9.999837e-01,2.461895e-02,1.999953e+00,3.333288e+00,1.135429e+02,-90.144
1.002565e+00,8.966420e-03,9.999828e-01,9.999831e-01,2.506431e-02,1.999952e+00,3.333286e+00,1.115253e+02,-90.147
1.020702e+00,9.128622e-03,9.999822e-01,9.999825e-01,2.551773e-02,1.999950e+00,3.333284e+00,1.095436e+02,-90.150
1.039167e+00,9.293759e-03,9.999815e-01,9.999819e-01,2.597936e-02,1.999948e+00,3.333283e+00,1.075971e+02,-90.152
1.057966e+00,9.461882e-03,9.999809e-01,9.999812e-01,2.644933e-02,1.999946e+00,3.333281e+00,1.056852e+02,-90.155
1.077105e+00,9.633047e-03,9.999802e-01,9.999805e-01,2.692781e-02,1.999944e+00,3.333279e+00,1.038073e+02,-90.158
1.096591e+00,9.807308e-03,9.999794e-01,9.999798e-01,2.741495e-02,1.999942e+00,3.333277e+00,1.019627e+02,-90.161
1.116429e+00,9.984721e-03,9.999787e-01,9.999791e-01,2.791089e-02,1.999940e+00,3.333275e+00,1.001509e+02,-90.164
1.136625e+00,1.016534e-02,9.999779e-01,9.999783e-01,2.841581e-02,1.999938e+00,3.333273e+00,9.837129e+01,-90.167
1.157188e+00,1.034923e-02,9.999771e-01,9.999775e-01,2.892986e-02,1.999936e+00,3.333271e+00,9.662331e+01,-90.170
1.178122e+00,1.053645e-02,9.999763e-01,9.999767e-01,2.945322e-02,1.999933e+00,3.333268e+00,9.490639e+01,-90.173
1.199435e+00,1.072705e-02,9.999754e-01,9.999759e-01,2.998604e-02,1.999931e+00,3.333266e+00,9.321998e+01,-90.176
1.221133e+00,1.092110e-02,9.999745e-01,9.999750e-01,3.052850e-02,1.999928e+00,3.333263e+00,9.156354e+01,-90.179
1.243224e+00,1.111866e-02,9.999736e-01,9.999741e-01,3.108077e-02,1.999926e+00,3.333261e+00,8.993653e+01,-90.182
1.265715e+00,1.131979e-02,9.999726e-01,9.999731e-01,3.164303e-02,1.999923e+00,3.333258e+00,8.833843e+01,-90.186
1.288613e+00,1.152456e-02,9.999716e-01,9.999721e-01,3.221547e-02,1.999920e+00,3.333255e+00,8.676873e+01,-90.189
1.311924e+00,1.173304e-02,9.999706e-01,9.999711e-01,3.279826e-02,1.999917e+00,3.333253e+00,8.522692e+01,-90.192
1.335658e+00,1.194528e-02,9.999695e-01,9.999701e-01,3.339160e-02,1.999914e+00,3.333250e+00,8.371250e+01,-90.196
1.359821e+00,1.216137e-02,9.999684e-01,9.999690e-01,3.399566e-02,1.999911e+00,3.333247e+00,8.222500e+01,-90.199
1.384421e+00,1.238136e-02,9.999672e-01,9.999678e-01,3.461066e-02,1.999908e+00,3.333243e+00,8.076393e+01,-90.203
1.409466e+00,1.260533e-02,9.999660e-01,9.999667e-01,3.523678e-02,1.999905e+00,3.333240e+00,7.932882e+01,-90.207
1.434964e+00,1.283335e-02,9.999648e-01,9.999654e-01,3.587423e-02,1.999901e+00,3.333237e+00,7.791921e+01,-90.210
1.460923e+00,1.306550e-02,9.999635e-01,9.999642e-01,3.652321e-02,1.999898e+00,3.333233e+00,7.653465e+01,-90.214
1.487352e+00,1.330185e-02,9.999621e-01,9.999629e-01,3.718394e-02,1.999894e+00,3.333230e+00,7.517469e+01,-90.218
1.514259e+00,1.354247e-02,9.999608e-01,9.999615e-01,3.785661e-02,1.999890e+00,3.333226e+00,7.383889e+01,-90.222
1.541653e+00,1.378744e-02,9.999593e-01,9.999601e-01,3.854146e-02,1.999886e+00,3.333222e+00,7.252683e+01,-90.226
1.569543e+00,1.403684e-02,9.999578e-01,9.999586e-01,3.923869e-02,1.999882e+00,3.333218e+00,7.123809e+01,-90.230
1.597936e+00,1.429076e-02,9.999563e-01,9.999571e-01,3.994854e-02,1.999877e+00,3.333214e+00,6.997224e+01,-90.234
1.626844e+00,1.454926e-02,9.999547e-01,9.999556e-01,4.067123e-02,1.999873e+00,3.333209e+00,6.872889e+01,-90.238
1.656275e+00,1.481244e-02,9.999530e-01,9.999539e-01,4.140699e-02,1.999868e+00,3.333205e+00,6.750763e+01,-90.243
1.686238e+00,1.508039e-02,9.999513e-01,9.999523e-01,4.215606e-02,1.999863e+00,3.333200e+00,6.630807e+01,-90.247
1.716743e+00,1.535317e-02,9.999496e-01,9.999505e-01,4.291869e-02,1.999858e+00,3.333195e+00,6.512983e+01,-90.252
1.747800e+00,1.563089e-02,9.999477e-01,9.999487e-01,4.369511e-02,1.999853e+00,3.333190e+00,6.397252e+01,-90.256
1.779418e+00,1.591364e-02,9.999458e-01,9.999468e-01,4.448557e-02,1.999848e+00,3.333185e+00,6.283578e+01,-90.261
1.811609e+00,1.620149e-02,9.999438e-01,9.999449e-01,4.529034e-02,1.999842e+00,3.333179e+00,6.171924e+01,-90.265
1.844382e+00,1.649456e-02,9.999418e-01,9.999429e-01,4.610967e-02,1.999837e+00,3.333174e+00,6.062253e+01,-90.270
1.877748e+00,1.679292e-02,9.999396e-01,9.999408e-01,4.694381e-02,1.999831e+00,3.333168e+00,5.954532e+01,-90.275
1.911718e+00,1.709668e-02,9.999374e-01,9.999386e-01,4.779305e-02,1.999825e+00,3.333162e+00,5.848724e+01,-90.280
1.946302e+00,1.740593e-02,9.999351e-01,9.999364e-01,4.865765e-02,1.999818e+00,3.333156e+00,5.744797e+01,-90.285
1.981512e+00,1.772077e-02,9.999328e-01,9.999341e-01,4.953790e-02,1.999811e+00,3.333149e+00,5.642716e+01,-90.290
2.017359e+00,1.804131e-02,9.999303e-01,9.999316e-01,5.043406e-02,1.999805e+00,3.333142e+00,5.542449e+01,-90.296
2.053854e+00,1.836764e-02,9.999278e-01,9.999292e-01,5.134644e-02,1.999797e+00,3.333135e+00,5.443964e+01,-90.301
2.091009e+00,1.869988e-02,9.999251e-01,9.999266e-01,5.227533e-02,1.999790e+00,3.333128e+00,5.347229e+01,-90.306
2.128837e+00,1.903812e-02,9.999224e-01,9.999239e-01,5.322102e-02,1.999782e+00,3.333121e+00,5.252212e+01,-90.312
2.167349e+00,1.938248e-02,9.999196e-01,9.999211e-01,5.418381e-02,1.999774e+00,3.333113e+00,5.158884e+01,-90.318
2.206557e+00,1.973306e-02,9.999166e-01,9.999182e-01,5.516403e-02,1.999766e+00,3.333105e+00,5.067215e+01,-90.323
2.246475e+00,2.008999e-02,9.999136e-01,9.999152e-01,5.616197e-02,1.999758e+00,3.333097e+00,4.977174e+01,-90.329
2.287116e+00,2.045337e-02,9.999104e-01,9.999121e-01,5.717797e-02,1.999749e+00,3.333088e+00,4.888733e+01,-90.335
2.328491e+00,2.082331e-02,9.999072e-01,9.999089e-01,5.821236e-02,1.999740e+00,3.333079e+00,4.801864e+01,-90.341
2.370615e+00,2.119995e-02,9.999038e-01,9.999056e-01,5.926545e-02,1.999730e+00,3.333070e+00,4.716538e+01,-90.347
2.413500e+00,2.158340e-02,9.999003e-01,9.999022e-01,6.033759e-02,1.999720e+00,3.333060e+00,4.632728e+01,-90.354
2.457162e+00,2.197378e-02,9.998966e-01,9.998986e-01,6.142913e-02,1.999710e+00,3.333050e+00,4.550408e+01,-90.360
2.501614e+00,2.237122e-02,9.998928e-01,9.998949e-01,6.254042e-02,1.999700e+00,3.333040e+00,4.469550e+01,-90.367
2.546869e+00,2.277584e-02,9.998889e-01,9.998910e-01,6.367181e-02,1.999689e+00,3.333029e+00,4.390130e+01,-90.373
2.592944e+00,2.318778e-02,9.998849e-01,9.998871e-01,6.482367e-02,1.999677e+00,3.333018e+00,4.312120e+01,-90.380
2.639852e+00,2.360717e-02,9.998807e-01,9.998829e-01,6.599637e-02,1.999665e+00,3.333006e+00,4.235496e+01,-90.387
2.687608e+00,2.403413e-02,9.998763e-01,9.998787e-01,6.719028e-02,1.999653e+00,3.332994e+00,4.160235e+01,-90.394
2.736229e+00,2.446882e-02,9.998718e-01,9.998742e-01,6.840579e-02,1.999641e+00,3.332982e+00,4.086310e+01,-90.401
2.785729e+00,2.491136e-02,9.998671e-01,9.998696e-01,6.964329e-02,1.999627e+00,3.332969e+00,4.013699e+01,-90.408
2.836124e+00,2.536191e-02,9.998623e-01,9.998649e-01,7.090318e-02,1.999614e+00,3.332956e+00,3.942378e+01,-90.415
2.887431e+00,2.582060e-02,9.998572e-01,9.998599e-01,7.218585e-02,1.999600e+00,3.332942e+00,3.872324e+01,-90.423
2.939667e+00,2.628758e-02,9.998520e-01,9.998548e-01,7.349174e-02,1.999585e+00,3.332928e+00,3.803516e+01,-90.431
2.992847e+00,2.676299e-02,9.998466e-01,9.998495e-01,7.482125e-02,1.999570e+00,3.332913e+00,3.735930e+01,-90.438
3.046990e+00,2.724701e-02,9.998410e-01,9.998440e-01,7.617480e-02,1.999554e+00,3.332898e+00,3.669544e+01,-90.446
3.102111e+00,2.773977e-02,9.998352e-01,9.998383e-01,7.755285e-02,1.999538e+00,3.332882e+00,3.604339e+01,-90.454
3.158231e+00,2.824144e-02,9.998292e-01,9.998324e-01,7.895583e-02,1.999521e+00,3.332865e+00,3.540292e+01,-90.463
3.215365e+00,2.875217e-02,9.998230e-01,9.998263e-01,8.038418e-02,1.999504e+00,3.332848e+00,3.477383e+01,-90.471
3.273533e+00,2.927213e-02,9.998165e-01,9.998200e-01,8.183838e-02,1.999486e+00,3.332831e+00,3.415592e+01,-90.480
3.332753e+00,2.980149e-02,9.998098e-01,9.998134e-01,8.331888e-02,1.999467e+00,3.332812e+00,3.354899e+01,-90.488
3.393044e+00,3.034042e-02,9.998029e-01,9.998066e-01,8.482617e-02,1.999447e+00,3.332793e+00,3.295284e+01,-90.497
3.454427e+00,3.088908e-02,9.997957e-01,9.997995e-01,8.636072e-02,1.999427e+00,3.332774e+00,3.236728e+01,-90.506
3.516919e+00,3.144766e-02,9.997882e-01,9.997922e-01,8.792304e-02,1.999406e+00,3.332753e+00,3.179214e+01,-90.515
3.580542e+00,3.201633e-02,9.997805e-01,9.997846e-01,8.951362e-02,1.999385e+00,3.332732e+00,3.122721e+01,-90.525
3.645317e+00,3.259527e-02,9.997725e-01,9.997768e-01,9.113297e-02,1.999362e+00,3.332710e+00,3.067231e+01,-90.534
3.711263e+00,3.318468e-02,9.997642e-01,9.997686e-01,9.278162e-02,1.999339e+00,3.332687e+00,3.012728e+01,-90.544
3.778402e+00,3.378473e-02,9.997555e-01,9.997602e-01,9.446009e-02,1.999315e+00,3.332664e+00,2.959193e+01,-90.553
3.846755e+00,3.439562e-02,9.997466e-01,9.997514e-01,9.616893e-02,1.999290e+00,3.332639e+00,2.906610e+01,-90.563
3.916345e+00,3.501755e-02,9.997374e-01,9.997424e-01,9.790868e-02,1.999264e+00,3.332614e+00,2.854961e+01,-90.574
3.987194e+00,3.565071e-02,9.997278e-01,9.997329e-01,9.967991e-02,1.999237e+00,3.332588e+00,2.804229e+01,-90.584
4.059325e+00,3.629531e-02,9.997178e-01,9.997232e-01,1.014832e-01,1.999209e+00,3.332560e+00,2.754399e+01,-90.595
4.132761e+00,3.695155e-02,9.997075e-01,9.997131e-01,1.033191e-01,1.999180e+00,3.332532e+00,2.705455e+01,-90.605
4.207525e+00,3.761964e-02,9.996969e-01,9.997026e-01,1.051882e-01,1.999150e+00,3.332503e+00,2.657380e+01,-90.616
4.283642e+00,3.829980e-02,9.996858e-01,9.996918e-01,1.070911e-01,1.999119e+00,3.332473e+00,2.610159e+01,-90.627
4.361135e+00,3.899224e-02,9.996743e-01,9.996805e-01,1.090284e-01,1.999087e+00,3.332441e+00,2.563778e+01,-90.639
4.440031e+00,3.969718e-02,9.996625e-01,9.996689e-01,1.110008e-01,1.999054e+00,3.332409e+00,2.518220e+01,-90.650
4.520354e+00,4.041485e-02,9.996501e-01,9.996568e-01,1.130089e-01,1.999019e+00,3.332375e+00,2.473472e+01,-90.662
4.602130e+00,4.114548e-02,9.996374e-01,9.996443e-01,1.150533e-01,1.998984e+00,3.332340e+00,2.429519e+01,-90.674
4.685385e+00,4.188929e-02,9.996241e-01,9.996313e-01,1.171347e-01,1.998947e+00,3.332304e+00,2.386348e+01,-90.686
4.770146e+00,4.264654e-02,9.996104e-01,9.996178e-01,1.192537e-01,1.998908e+00,3.332266e+00,2.343943e+01,-90.699
4.856441e+00,4.341745e-02,9.995962e-01,9.996039e-01,1.214111e-01,1.998868e+00,3.332227e+00,2.302291e+01,-90.711
4.944297e+00,4.420227e-02,9.995815e-01,9.995894e-01,1.236075e-01,1.998827e+00,3.332187e+00,2.261380e+01,-90.724
5.033742e+00,4.500126e-02,9.995662e-01,9.995744e-01,1.258436e-01,1.998784e+00,3.332145e+00,2.221196e+01,-90.737
5.124806e+00,4.581467e-02,9.995504e-01,9.995589e-01,1.281202e-01,1.998740e+00,3.332102e+00,2.181726e+01,-90.751
5.217517e+00,4.664275e-02,9.995340e-01,9.995428e-01,1.304380e-01,1.998694e+00,3.332057e+00,2.142957e+01,-90.764
5.311905e+00,4.748577e-02,9.995169e-01,9.995261e-01,1.327977e-01,1.998646e+00,3.332010e+00,2.104877e+01,-90.778
5.408000e+00,4.834400e-02,9.994993e-01,9.995088e-01,1.352000e-01,1.998597e+00,3.331962e+00,2.067473e+01,-90.792
5.505834e+00,4.921772e-02,9.994811e-01,9.994909e-01,1.376459e-01,1.998546e+00,3.331912e+00,2.030734e+01,-90.806
5.605438e+00,5.010719e-02,9.994621e-01,9.994723e-01,1.401360e-01,1.998493e+00,3.331860e+00,1.994648e+01,-90.821
5.706844e+00,5.101270e-02,9.994425e-01,9.994531e-01,1.426711e-01,1.998438e+00,3.331806e+00,1.959203e+01,-90.836
5.810084e+00,5.193454e-02,9.994222e-01,9.994331e-01,1.452521e-01,1.998381e+00,3.331751e+00,1.924388e+01,-90.851
5.915192e+00,5.287300e-02,9.994011e-01,9.994124e-01,1.478798e-01,1.998322e+00,3.331693e+00,1.890192e+01,-90.866
6.022202e+00,5.382838e-02,9.993792e-01,9.993910e-01,1.505551e-01,1.998261e+00,3.331633e+00,1.856603e+01,-90.882
6.131147e+00,5.480098e-02,9.993566e-01,9.993688e-01,1.532787e-01,1.998197e+00,3.331571e+00,1.823611e+01,-90.898
6.242063e+00,5.579111e-02,9.993331e-01,9.993458e-01,1.560516e-01,1.998132e+00,3.331507e+00,1.791205e+01,-90.914
6.354986e+00,5.679908e-02,9.993088e-01,9.993219e-01,1.588747e-01,1.998063e+00,3.331440e+00,1.759375e+01,-90.931
6.469951e+00,5.782522e-02,9.992836e-01,9.992972e-01,1.617488e-01,1.997993e+00,3.331371e+00,1.728110e+01,-90.948
6.586996e+00,5.886984e-02,9.992574e-01,9.992715e-01,1.646749e-01,1.997920e+00,3.331300e+00,1.697401e+01,-90.965
6.706159e+00,5.993328e-02,9.992303e-01,9.992450e-01,1.676540e-01,1.997844e+00,3.331225e+00,1.667238e+01,-90.982
6.827478e+00,6.101587e-02,9.992023e-01,9.992174e-01,1.706870e-01,1.997765e+00,3.331148e+00,1.637611e+01,-91.000
6.950991e+00,6.211795e-02,9.991732e-01,9.991889e-01,1.737748e-01,1.997684e+00,3.331069e+00,1.608510e+01,-91.018
7.076739e+00,6.323988e-02,9.991430e-01,9.991593e-01,1.769185e-01,1.997599e+00,3.330986e+00,1.579926e+01,-91.037
7.204761e+00,6.438200e-02,9.991118e-01,9.991286e-01,1.801191e-01,1.997512e+00,3.330901e+00,1.551850e+01,-91.055
7.335099e+00,6.554468e-02,9.990794e-01,9.990968e-01,1.833775e-01,1.997421e+00,3.330812e+00,1.524272e+01,-91.074
7.467796e+00,6.672828e-02,9.990458e-01,9.990639e-01,1.866949e-01,1.997327e+00,3.330720e+00,1.497185e+01,-91.094
7.602893e+00,6.793317e-02,9.990110e-01,9.990298e-01,1.900723e-01,1.997230e+00,3.330625e+00,1.470579e+01,-91.114
7.740434e+00,6.915973e-02,9.989749e-01,9.989944e-01,1.935109e-01,1.997129e+00,3.330526e+00,1.444446e+01,-91.134
7.880463e+00,7.040836e-02,9.989376e-01,9.989577e-01,1.970116e-01,1.997024e+00,3.330423e+00,1.418777e+01,-91.154
8.023025e+00,7.167943e-02,9.988988e-01,9.989197e-01,2.005757e-01,1.996916e+00,3.330317e+00,1.393564e+01,-91.175
8.168167e+00,7.297335e-02,9.988587e-01,9.988804e-01,2.042042e-01,1.996804e+00,3.330207e+00,1.368799e+01,-91.196
8.315934e+00,7.429052e-02,9.988171e-01,9.988395e-01,2.078984e-01,1.996687e+00,3.330093e+00,1.344474e+01,-91.218
8.466374e+00,7.563136e-02,9.987740e-01,9.987972e-01,2.116594e-01,1.996567e+00,3.329975e+00,1.320582e+01,-91.240
8.619536e+00,7.699628e-02,9.987293e-01,9.987534e-01,2.154884e-01,1.996442e+00,3.329853e+00,1.297114e+01,-91.262
8.775468e+00,7.838572e-02,9.986830e-01,9.987080e-01,2.193867e-01,1.996312e+00,3.329726e+00,1.274062e+01,-91.285
8.934222e+00,7.980009e-02,9.986350e-01,9.986609e-01,2.233556e-01,1.996178e+00,3.329595e+00,1.251421e+01,-91.309
9.095847e+00,8.123986e-02,9.985852e-01,9.986121e-01,2.273962e-01,1.996039e+00,3.329458e+00,1.229181e+01,-91.332
9.260397e+00,8.270545e-02,9.985336e-01,9.985615e-01,2.315099e-01,1.995895e+00,3.329317e+00,1.207337e+01,-91.356
9.427923e+00,8.419734e-02,9.984802e-01,9.985091e-01,2.356981e-01,1.995745e+00,3.329171e+00,1.185881e+01,-91.381
9.598480e+00,8.571597e-02,9.984248e-01,9.984547e-01,2.399620e-01,1.995590e+00,3.329019e+00,1.164806e+01,-91.406
9.772122e+00,8.726183e-02,9.983674e-01,9.983984e-01,2.443031e-01,1.995430e+00,3.328862e+00,1.144106e+01,-91.431
9.948906e+00,8.883539e-02,9.983080e-01,9.983401e-01,2.487227e-01,1.995264e+00,3.328699e+00,1.123773e+01,-91.457
1.012889e+01,9.043714e-02,9.982463e-01,9.982796e-01,2.532222e-01,1.995091e+00,3.328530e+00,1.103801e+01,-91.484
1.031212e+01,9.206756e-02,9.981825e-01,9.982169e-01,2.578031e-01,1.994913e+00,3.328355e+00,1.084185e+01,-91.510
1.049868e+01,9.372718e-02,9.981162e-01,9.981520e-01,2.624670e-01,1.994728e+00,3.328174e+00,1.064917e+01,-91.538
1.068860e+01,9.541649e-02,9.980476e-01,9.980847e-01,2.672151e-01,1.994536e+00,3.327986e+00,1.045991e+01,-91.566
1.088197e+01,9.713602e-02,9.979765e-01,9.980150e-01,2.720492e-01,1.994337e+00,3.327791e+00,1.027401e+01,-91.594
1.107883e+01,9.888629e-02,9.979029e-01,9.979427e-01,2.769708e-01,1.994132e+00,3.327590e+00,1.009142e+01,-91.623
1.127925e+01,1.006678e-01,9.978265e-01,9.978678e-01,2.819813e-01,1.993918e+00,3.327380e+00,9.912069e+00,-91.652
1.148330e+01,1.024812e-01,9.977474e-01,9.977901e-01,2.870825e-01,1.993697e+00,3.327164e+00,9.735906e+00,-91.682
1.169104e+01,1.043270e-01,9.976654e-01,9.977097e-01,2.922760e-01,1.993468e+00,3.326939e+00,9.562873e+00,-91.712
1.190254e+01,1.062056e-01,9.975804e-01,9.976263e-01,2.975635e-01,1.993231e+00,3.326706e+00,9.392913e+00,-91.743
1.211786e+01,1.081178e-01,9.974923e-01,9.975399e-01,3.029466e-01,1.992985e+00,3.326465e+00,9.225973e+00,-91.775
1.233708e+01,1.100641e-01,9.974011e-01,9.974504e-01,3.084271e-01,1.992731e+00,3.326215e+00,9.061999e+00,-91.807
1.256027e+01,1.120451e-01,9.973065e-01,9.973577e-01,3.140067e-01,1.992467e+00,3.325956e+00,8.900938e+00,-91.840
1.278749e+01,1.140614e-01,9.972085e-01,9.972615e-01,3.196873e-01,1.992193e+00,3.325688e+00,8.742738e+00,-91.873
1.301882e+01,1.161135e-01,9.971070e-01,9.971619e-01,3.254706e-01,1.991910e+00,3.325410e+00,8.587349e+00,-91.907
1.325434e+01,1.182021e-01,9.970018e-01,9.970587e-01,3.313586e-01,1.991617e+00,3.325121e+00,8.434719e+00,-91.941
1.349412e+01,1.203279e-01,9.968927e-01,9.969517e-01,3.373530e-01,1.991312e+00,3.324823e+00,8.284802e+00,-91.976
1.373824e+01,1.224914e-01,9.967797e-01,9.968409e-01,3.434560e-01,1.990997e+00,3.324513e+00,8.137547e+00,-92.012
